pair_ID	relatedness_score	entailment_judgment
897	3.149	NEUTRAL
900	4.149	NEUTRAL
901	4.135	NEUTRAL
903	4.041	NEUTRAL
905	3.207	NEUTRAL
907	3.295	NEUTRAL
911	3.318	NEUTRAL
912	4.09	NEUTRAL
914	4.145	ENTAILMENT
916	3.487	NEUTRAL
918	2.247	NEUTRAL
919	2.403	NEUTRAL
921	3.395	NEUTRAL
923	4.194	NEUTRAL
924	3.5	NEUTRAL
925	3.754	NEUTRAL
926	4.883	ENTAILMENT
928	3.522	NEUTRAL
929	3.601	NEUTRAL
930	4.156	NEUTRAL
934	4.125	NEUTRAL
937	4.134	NEUTRAL
938	3.939	NEUTRAL
939	4.11	NEUTRAL
941	3.397	NEUTRAL
942	3.33	NEUTRAL
946	3.414	NEUTRAL
951	3.898	NEUTRAL
952	3.944	NEUTRAL
954	2.232	NEUTRAL
955	2.281	NEUTRAL
958	3.459	NEUTRAL
964	3.791	NEUTRAL
965	3.873	NEUTRAL
966	2.29	NEUTRAL
968	2.455	NEUTRAL
969	2.423	NEUTRAL
971	3.308	NEUTRAL
972	2.412	NEUTRAL
974	3.201	NEUTRAL
976	4.36	NEUTRAL
977	4.255	NEUTRAL
981	2.487	NEUTRAL
982	3.144	NEUTRAL
983	2.292	NEUTRAL
986	4.168	ENTAILMENT
990	3.98	NEUTRAL
992	3.195	NEUTRAL
993	3.253	NEUTRAL
995	3.134	NEUTRAL
997	3.275	NEUTRAL
999	4.882	NEUTRAL
1001	4.28	NEUTRAL
1003	3.313	NEUTRAL
1005	3.284	NEUTRAL
1006	3.18	NEUTRAL
1011	4.503	ENTAILMENT
1012	3.94	NEUTRAL
1013	3.843	NEUTRAL
1014	3.351	NEUTRAL
1015	3.077	NEUTRAL
1017	3.274	NEUTRAL
1020	3.388	NEUTRAL
1023	3.638	NEUTRAL
1024	3.1	NEUTRAL
1025	3.538	NEUTRAL
1027	3.16	NEUTRAL
1030	3.185	NEUTRAL
1032	4.739	ENTAILMENT
1034	3.166	NEUTRAL
1035	4.196	ENTAILMENT
1036	3.858	CONTRADICTION
1040	2.69	NEUTRAL
1041	2.293	NEUTRAL
1042	2.482	NEUTRAL
1051	3.278	NEUTRAL
1056	3.277	NEUTRAL
1058	4.077	NEUTRAL
1059	3.756	CONTRADICTION
1060	4.131	NEUTRAL
1062	3.593	CONTRADICTION
1063	3.464	NEUTRAL
1066	3.088	NEUTRAL
1067	3.529	NEUTRAL
1070	3.521	NEUTRAL
1071	4.867	ENTAILMENT
1072	3.513	NEUTRAL
1073	3.824	NEUTRAL
1075	3.664	NEUTRAL
1077	3.238	NEUTRAL
1078	3.632	NEUTRAL
1079	3.718	NEUTRAL
1081	3.876	NEUTRAL
1085	4.129	ENTAILMENT
1086	4.223	NEUTRAL
1089	3.81	NEUTRAL
1098	4.357	ENTAILMENT
1100	1.822	NEUTRAL
1101	1.683	NEUTRAL
1103	1.696	NEUTRAL
1106	4.405	ENTAILMENT
1107	3.911	NEUTRAL
1110	3.665	CONTRADICTION
1113	2.823	NEUTRAL
1114	2.658	NEUTRAL
1116	1.99	NEUTRAL
1121	4.008	NEUTRAL
1123	4.345	ENTAILMENT
1124	3.622	CONTRADICTION
1126	4.05	NEUTRAL
1127	3.54	CONTRADICTION
1130	3.624	CONTRADICTION
1131	4.202	NEUTRAL
1132	3.52	NEUTRAL
1134	3.497	NEUTRAL
1136	3.734	NEUTRAL
1138	3.783	NEUTRAL
1139	4.877	ENTAILMENT
1140	3.622	CONTRADICTION
1141	4.019	NEUTRAL
1142	3.622	CONTRADICTION
1143	1.854	NEUTRAL
1144	1.684	NEUTRAL
1146	1.791	NEUTRAL
1148	4.357	ENTAILMENT
1150	4.339	ENTAILMENT
1151	3.593	CONTRADICTION
1152	3.966	NEUTRAL
1156	3.963	NEUTRAL
1158	4.107	NEUTRAL
1159	4.011	NEUTRAL
1160	4.134	NEUTRAL
1163	3.404	NEUTRAL
1164	3.46	NEUTRAL
1166	4.89	ENTAILMENT
1168	4.89	ENTAILMENT
1171	3.228	NEUTRAL
1172	3.806	NEUTRAL
1173	3.228	NEUTRAL
1174	3.995	NEUTRAL
1176	3.506	CONTRADICTION
1181	2.066	NEUTRAL
1183	2.141	NEUTRAL
1185	4.151	NEUTRAL
1186	3.911	NEUTRAL
1187	4.153	NEUTRAL
1189	3.689	NEUTRAL
1197	3.593	CONTRADICTION
1198	4.063	NEUTRAL
1199	2.375	NEUTRAL
1201	3.77	NEUTRAL
1203	3.174	NEUTRAL
1204	3.528	NEUTRAL
1208	4.51	ENTAILMENT
1209	3.696	CONTRADICTION
1210	3.353	NEUTRAL
1211	3.581	NEUTRAL
1216	3.622	CONTRADICTION
1217	3.975	NEUTRAL
1218	3.818	CONTRADICTION
1220	3.175	NEUTRAL
1223	3.17	NEUTRAL
1224	3.965	NEUTRAL
1225	3.593	CONTRADICTION
1226	4.351	ENTAILMENT
1229	3.212	NEUTRAL
1231	3.212	NEUTRAL
1233	3.666	NEUTRAL
1234	3.277	CONTRADICTION
1235	4.103	NEUTRAL
1238	4.314	NEUTRAL
1243	3.593	CONTRADICTION
1245	3.593	CONTRADICTION
1247	3.16	NEUTRAL
1250	3.278	NEUTRAL
1252	3.673	CONTRADICTION
1253	4.389	ENTAILMENT
1254	3.551	NEUTRAL
1256	3.264	NEUTRAL
1257	3.338	NEUTRAL
1258	2.848	NEUTRAL
1260	3.987	NEUTRAL
1261	3.489	CONTRADICTION
1262	3.972	NEUTRAL
1263	3.132	NEUTRAL
1264	3.826	NEUTRAL
1265	2.984	NEUTRAL
1267	3.12	NEUTRAL
1269	3.355	NEUTRAL
1272	3.696	CONTRADICTION
1277	2.236	NEUTRAL
1278	3.353	NEUTRAL
1279	3.509	NEUTRAL
1281	3.673	CONTRADICTION
1285	3.344	NEUTRAL
1286	3.309	NEUTRAL
1288	3.622	CONTRADICTION
1289	4.891	ENTAILMENT
1290	4.162	NEUTRAL
1295	3.226	NEUTRAL
1296	3.738	NEUTRAL
1298	4.381	NEUTRAL
1299	3.492	NEUTRAL
1300	3.673	CONTRADICTION
1301	3.753	NEUTRAL
1304	3.863	NEUTRAL
1306	3.473	NEUTRAL
1307	3.871	NEUTRAL
1309	4.168	NEUTRAL
1310	3.622	CONTRADICTION
1312	4.258	NEUTRAL
1313	2.04	NEUTRAL
1314	1.875	NEUTRAL
1315	1.749	NEUTRAL
1316	1.782	NEUTRAL
1320	4.075	NEUTRAL
1322	2.036	NEUTRAL
1323	4.049	NEUTRAL
1324	2.555	NEUTRAL
1325	1.76	NEUTRAL
1327	3.395	NEUTRAL
1330	4.133	NEUTRAL
1331	4.638	ENTAILMENT
1332	4.639	CONTRADICTION
1334	3.841	NEUTRAL
1337	4.129	NEUTRAL
1338	3.703	NEUTRAL
1339	4.536	NEUTRAL
1340	3.581	NEUTRAL
1343	3.327	NEUTRAL
1347	3.809	NEUTRAL
1348	4.155	NEUTRAL
1349	3.989	NEUTRAL
1351	4.493	ENTAILMENT
1353	3.907	NEUTRAL
1356	3.165	NEUTRAL
1357	3.994	NEUTRAL
1360	4.089	NEUTRAL
1362	3.586	NEUTRAL
1363	3.853	NEUTRAL
1364	3.198	NEUTRAL
1366	3.587	NEUTRAL
1367	4.353	ENTAILMENT
1369	3.857	NEUTRAL
1370	3.54	CONTRADICTION
1374	3.27	NEUTRAL
1375	4.031	NEUTRAL
1377	3.696	CONTRADICTION
1382	3.506	NEUTRAL
1383	3.448	NEUTRAL
1391	1.751	NEUTRAL
1392	1.771	NEUTRAL
1393	1.827	NEUTRAL
1394	4.342	ENTAILMENT
1395	3.561	NEUTRAL
1397	3.673	CONTRADICTION
1398	3.462	NEUTRAL
1401	3.535	NEUTRAL
1402	3.552	NEUTRAL
1406	3.54	CONTRADICTION
1411	2.385	NEUTRAL
1413	3.92	NEUTRAL
1416	4.377	ENTAILMENT
1418	3.358	NEUTRAL
1420	4.377	ENTAILMENT
1422	3.882	NEUTRAL
1423	4.408	ENTAILMENT
1424	3.697	CONTRADICTION
1425	2.092	NEUTRAL
1426	2.02	NEUTRAL
1428	2.05	NEUTRAL
1430	4.351	ENTAILMENT
1433	3.622	CONTRADICTION
1436	3.785	NEUTRAL
1437	3.857	NEUTRAL
1439	4.336	ENTAILMENT
1440	3.056	NEUTRAL
1441	4.348	ENTAILMENT
1442	3.567	NEUTRAL
1445	3.367	NEUTRAL
1447	3.52	NEUTRAL
1449	3.831	NEUTRAL
1450	4.385	ENTAILMENT
1451	3.593	CONTRADICTION
1452	2.265	NEUTRAL
1454	2.24	NEUTRAL
1456	2.424	NEUTRAL
1457	4.348	ENTAILMENT
1459	2.135	NEUTRAL
1460	3.486	NEUTRAL
1462	2.283	NEUTRAL
1465	2.141	NEUTRAL
1468	4.217	ENTAILMENT
1471	2.723	NEUTRAL
1472	3.212	NEUTRAL
1475	3.907	NEUTRAL
1477	4.302	NEUTRAL
1478	3.696	CONTRADICTION
1485	3.591	CONTRADICTION
1490	3.321	NEUTRAL
1491	3.122	NEUTRAL
1492	3.423	NEUTRAL
1496	3.593	CONTRADICTION
1497	3.954	NEUTRAL
1500	3.621	CONTRADICTION
1502	3.688	NEUTRAL
1507	2.341	NEUTRAL
1508	2.249	NEUTRAL
1510	2.221	NEUTRAL
1512	3.282	NEUTRAL
1515	2.055	NEUTRAL
1516	2.03	NEUTRAL
1518	2.216	NEUTRAL
1520	3.205	NEUTRAL
1522	3.763	NEUTRAL
1526	3.07	NEUTRAL
1528	3.746	NEUTRAL
1529	4.329	ENTAILMENT
1530	3.578	NEUTRAL
1533	1.984	NEUTRAL
1537	2.018	NEUTRAL
1539	3.593	CONTRADICTION
1540	4.152	NEUTRAL
1542	3.66	NEUTRAL
1543	3.424	NEUTRAL
1544	3.21	NEUTRAL
1546	3.671	NEUTRAL
1548	3.298	NEUTRAL
1554	3.161	NEUTRAL
1555	3.864	NEUTRAL
1556	3.898	NEUTRAL
1560	3.755	NEUTRAL
1561	3.962	NEUTRAL
1562	3.103	NEUTRAL
1564	4.057	NEUTRAL
1567	4.093	NEUTRAL
1568	4.892	ENTAILMENT
1569	4.371	ENTAILMENT
1571	3.32	NEUTRAL
1572	3.27	NEUTRAL
1577	3.403	NEUTRAL
1578	4.878	ENTAILMENT
1579	3.807	CONTRADICTION
1581	3.673	CONTRADICTION
1583	3.223	NEUTRAL
1589	3.992	NEUTRAL
1590	3.92	NEUTRAL
1593	3.542	NEUTRAL
1594	3.253	NEUTRAL
1596	4.904	ENTAILMENT
1597	3.337	NEUTRAL
1598	4.109	ENTAILMENT
1600	4.068	NEUTRAL
1602	2.027	ENTAILMENT
1603	1.862	NEUTRAL
1605	3.546	NEUTRAL
1611	3.899	NEUTRAL
1613	3.499	NEUTRAL
1616	3.982	NEUTRAL
1617	3.931	NEUTRAL
1619	4.779	ENTAILMENT
1620	4.109	ENTAILMENT
1622	3.357	NEUTRAL
1623	3.236	NEUTRAL
1624	3.246	NEUTRAL
1630	4.115	ENTAILMENT
1633	3.148	NEUTRAL
1634	3.014	NEUTRAL
1636	3.417	NEUTRAL
1637	3.151	NEUTRAL
1638	2.676	NEUTRAL
1642	4.116	NEUTRAL
1644	3.827	NEUTRAL
1645	3.926	NEUTRAL
1654	3.645	CONTRADICTION
1656	4.877	ENTAILMENT
1658	4.734	NEUTRAL
1662	3.466	NEUTRAL
1664	3.991	NEUTRAL
1665	3.327	NEUTRAL
1666	3.468	NEUTRAL
1667	4.891	ENTAILMENT
1672	1.591	NEUTRAL
1674	1.94	NEUTRAL
1678	4.178	NEUTRAL
1679	3.857	NEUTRAL
1681	3.814	CONTRADICTION
1683	4.543	NEUTRAL
1684	3.641	NEUTRAL
1685	3.667	NEUTRAL
1686	3.641	NEUTRAL
1688	4.124	NEUTRAL
1689	4.578	ENTAILMENT
1692	3.367	NEUTRAL
1693	3.804	NEUTRAL
1695	3.522	NEUTRAL
1696	3.499	NEUTRAL
1698	3.313	NEUTRAL
1699	3.961	NEUTRAL
1701	2.557	NEUTRAL
1704	4.13	NEUTRAL
1709	2.13	NEUTRAL
1710	2.185	NEUTRAL
1713	3.594	CONTRADICTION
1717	3.541	NEUTRAL
1718	2.894	NEUTRAL
1720	3.444	NEUTRAL
1722	3.536	NEUTRAL
1725	4.864	ENTAILMENT
1726	3.624	CONTRADICTION
1727	3.992	NEUTRAL
1728	3.507	NEUTRAL
1730	3.51	NEUTRAL
1731	3.506	NEUTRAL
1732	3.307	NEUTRAL
1734	3.596	NEUTRAL
1735	3.279	NEUTRAL
1737	3.951	NEUTRAL
1738	2.011	NEUTRAL
1739	1.807	NEUTRAL
1740	2.096	NEUTRAL
1742	2.053	NEUTRAL
1743	4.891	ENTAILMENT
1744	3.821	CONTRADICTION
1745	4.439	NEUTRAL
1746	4.29	NEUTRAL
1748	3.557	NEUTRAL
1749	3.495	NEUTRAL
1750	3.527	NEUTRAL
1752	3.557	NEUTRAL
1758	3.904	NEUTRAL
1760	3.277	NEUTRAL
1761	3.544	NEUTRAL
1762	3.249	NEUTRAL
1763	3.313	NEUTRAL
1764	4.034	NEUTRAL
1767	3.977	NEUTRAL
1768	4.136	NEUTRAL
1769	3.623	CONTRADICTION
1770	3.759	NEUTRAL
1774	3.463	NEUTRAL
1775	3.65	NEUTRAL
1778	4.115	ENTAILMENT
1779	4.189	NEUTRAL
1785	3.292	NEUTRAL
1786	3.687	NEUTRAL
1788	3.714	NEUTRAL
1790	3.622	CONTRADICTION
1793	3.112	NEUTRAL
1794	3.429	NEUTRAL
1795	3.297	NEUTRAL
1796	2.912	NEUTRAL
1797	2.984	NEUTRAL
1799	3.063	NEUTRAL
1800	3.172	NEUTRAL
1801	3.277	NEUTRAL
1802	4.82	NEUTRAL
1803	3.623	CONTRADICTION
1804	4.203	NEUTRAL
1805	3.673	CONTRADICTION
1806	4.073	NEUTRAL
1810	3.691	NEUTRAL
1813	3.955	NEUTRAL
1816	4.145	ENTAILMENT
1817	3.673	CONTRADICTION
1819	3.385	NEUTRAL
1821	3.303	NEUTRAL
1824	2.926	NEUTRAL
1826	4.897	ENTAILMENT
1827	3.769	NEUTRAL
1828	3.819	NEUTRAL
1831	3.982	NEUTRAL
1833	2.923	NEUTRAL
1834	3.129	NEUTRAL
1835	3.161	NEUTRAL
1836	3.04	NEUTRAL
1837	3.102	NEUTRAL
1838	3.133	NEUTRAL
1843	3.833	NEUTRAL
1845	2.04	NEUTRAL
1848	1.968	NEUTRAL
1850	4.489	ENTAILMENT
1855	3.48	NEUTRAL
1856	3.21	NEUTRAL
1857	3.353	NEUTRAL
1858	3.468	NEUTRAL
1859	4.16	ENTAILMENT
1860	3.575	NEUTRAL
1862	4.89	ENTAILMENT
1863	3.182	NEUTRAL
1864	2.991	NEUTRAL
1865	3.423	NEUTRAL
1867	2.401	NEUTRAL
1868	3.402	NEUTRAL
1870	3.396	NEUTRAL
1871	3.423	NEUTRAL
1872	4.399	ENTAILMENT
