pair_ID	entailment_judgment	relatedness_score
115	NEUTRAL	2.5130255402
118	ENTAILMENT	4.1719368842
121	ENTAILMENT	4.0935013932
123	NEUTRAL	2.7717878217
125	NEUTRAL	2.9067673223
128	NEUTRAL	2.789740001
132	CONTRADICTION	4.009108705
134	ENTAILMENT	3.7773469741
135	NEUTRAL	2.6365203916
137	NEUTRAL	2.8126632049
138	NEUTRAL	2.2392380244
142	ENTAILMENT	4.5991028792
143	CONTRADICTION	4.1006733019
144	NEUTRAL	2.6886476441
145	NEUTRAL	2.0346173028
147	NEUTRAL	2.6528222831
149	ENTAILMENT	4.1260384215
151	ENTAILMENT	4.5816671949
152	CONTRADICTION	3.6221598788
153	ENTAILMENT	4.028854041
154	CONTRADICTION	3.5210277726
155	ENTAILMENT	3.67508945
156	ENTAILMENT	3.7510054162
157	ENTAILMENT	3.7749627883
158	ENTAILMENT	4.4291667939
160	ENTAILMENT	4.2590991082
162	NEUTRAL	3.0048033139
165	NEUTRAL	3.0153823909
166	NEUTRAL	3.0615895149
167	ENTAILMENT	3.8393391363
168	ENTAILMENT	3.9648612087
169	ENTAILMENT	4.6191542624
171	ENTAILMENT	4.2036429813
172	ENTAILMENT	3.4892074854
174	ENTAILMENT	3.1460853691
175	ENTAILMENT	4.0470464588
177	ENTAILMENT	3.3188838679
178	NEUTRAL	4.3287365314
179	NEUTRAL	3.9570679846
180	ENTAILMENT	4.6003032393
181	ENTAILMENT	4.2263585307
182	ENTAILMENT	4.1544017768
187	NEUTRAL	3.0688774817
189	NEUTRAL	3.2551350288
190	NEUTRAL	3.1466278928
191	NEUTRAL	3.9690455053
193	ENTAILMENT	4.2774372817
195	NEUTRAL	3.9532332473
196	NEUTRAL	3.7969372939
198	NEUTRAL	3.5631762835
199	NEUTRAL	4.1910643839
203	NEUTRAL	3.7849158727
204	NEUTRAL	2.6864732874
206	NEUTRAL	3.0494142869
207	NEUTRAL	2.8700162951
208	NEUTRAL	3.1381432993
209	NEUTRAL	3.8100965493
210	CONTRADICTION	3.7417032768
212	ENTAILMENT	3.7971116627
213	NEUTRAL	2.710010775
214	NEUTRAL	2.834581966
220	ENTAILMENT	3.7942454666
221	NEUTRAL	4.239380081
222	NEUTRAL	3.7896341333
229	ENTAILMENT	4.5743355849
230	CONTRADICTION	3.6907807173
231	ENTAILMENT	4.4697957808
235	NEUTRAL	2.0117928886
239	NEUTRAL	2.166362621
242	NEUTRAL	3.064611479
243	NEUTRAL	3.9139467456
244	NEUTRAL	3.6399704233
245	ENTAILMENT	4.165052077
246	NEUTRAL	3.7357227339
247	NEUTRAL	3.5311956671
250	NEUTRAL	3.8008120489
251	NEUTRAL	3.5709988547
252	NEUTRAL	3.778618946
255	ENTAILMENT	4.5044341815
261	NEUTRAL	2.2718901653
262	ENTAILMENT	4.214669717
263	ENTAILMENT	4.0330750181
264	ENTAILMENT	4.0382819014
267	NEUTRAL	2.9964672118
268	NEUTRAL	3.0044173361
270	NEUTRAL	3.113588624
271	NEUTRAL	3.4175332676
274	ENTAILMENT	4.096775638
275	NEUTRAL	3.9979504123
278	NEUTRAL	2.7796751097
281	NEUTRAL	3.1331210486
282	ENTAILMENT	4.440744417
284	ENTAILMENT	3.8794662227
288	NEUTRAL	2.944655205
290	NEUTRAL	3.1047164736
292	NEUTRAL	3.3604644258
294	NEUTRAL	3.6842578182
295	NEUTRAL	2.6384558094
297	NEUTRAL	2.2639941611
298	NEUTRAL	2.0873752572
299	NEUTRAL	2.7551991093
300	ENTAILMENT	4.5911680192
306	NEUTRAL	3.1030289993
307	NEUTRAL	2.998893018
308	NEUTRAL	2.8638532875
314	CONTRADICTION	3.6967038567
316	NEUTRAL	2.2171811687
318	NEUTRAL	2.6639068835
319	NEUTRAL	2.5727880422
320	NEUTRAL	2.2291848764
321	NEUTRAL	2.3278220328
322	ENTAILMENT	4.5327772126
324	ENTAILMENT	3.6659428834
325	CONTRADICTION	3.1287296149
326	NEUTRAL	2.5018935492
328	NEUTRAL	2.2748292181
330	NEUTRAL	2.3386121004
334	NEUTRAL	3.9471277115
336	NEUTRAL	2.8718737142
337	NEUTRAL	2.1798662129
343	ENTAILMENT	4.27485119
345	NEUTRAL	2.9265890188
348	NEUTRAL	2.958287793
349	NEUTRAL	3.0450936253
350	NEUTRAL	3.0804205687
352	CONTRADICTION	3.9202795028
353	ENTAILMENT	4.4692551023
355	CONTRADICTION	4.1790944692
356	NEUTRAL	3.5134820909
357	NEUTRAL	3.1478110569
359	NEUTRAL	3.0219600726
364	ENTAILMENT	4.3855739458
365	ENTAILMENT	4.4643361784
368	NEUTRAL	3.8330640081
369	NEUTRAL	3.6902674153
371	NEUTRAL	3.6577669008
376	NEUTRAL	3.273440948
383	NEUTRAL	4.0019225272
385	NEUTRAL	3.9920881793
386	ENTAILMENT	3.9249470587
388	NEUTRAL	3.6434596267
389	NEUTRAL	3.6402377087
399	NEUTRAL	2.636981116
400	NEUTRAL	3.1645431055
401	NEUTRAL	2.8683586576
405	NEUTRAL	3.6683605167
406	NEUTRAL	2.2803425348
407	NEUTRAL	2.2878732614
408	ENTAILMENT	3.3173565954
411	ENTAILMENT	4.668466637
412	NEUTRAL	3.875725594
414	ENTAILMENT	4.0439288068
416	NEUTRAL	3.279751842
418	NEUTRAL	3.4780671821
419	ENTAILMENT	3.8960438244
420	NEUTRAL	3.6903613187
421	NEUTRAL	3.6496273248
424	ENTAILMENT	4.3350947155
425	CONTRADICTION	3.8177851816
426	ENTAILMENT	4.3167539748
429	ENTAILMENT	4.0661385613
430	NEUTRAL	3.8723110336
431	NEUTRAL	3.7883502289
432	ENTAILMENT	3.989002751
433	ENTAILMENT	3.903738934
437	NEUTRAL	2.4004384893
443	ENTAILMENT	3.9718049288
444	ENTAILMENT	4.2468776785
445	ENTAILMENT	3.3161601552
448	NEUTRAL	3.6179579147
452	NEUTRAL	3.7037614885
453	NEUTRAL	3.9502975014
455	NEUTRAL	3.059047205
456	CONTRADICTION	3.7431742073
458	NEUTRAL	2.6551874553
459	NEUTRAL	2.4822321834
460	NEUTRAL	3.0098975101
463	CONTRADICTION	3.7417115079
464	NEUTRAL	4.3423875156
466	CONTRADICTION	3.7994289846
467	NEUTRAL	2.9927889199
468	NEUTRAL	2.8097454809
469	ENTAILMENT	3.5598421969
471	NEUTRAL	3.4837815093
472	NEUTRAL	3.1045279101
474	CONTRADICTION	3.6155783911
478	NEUTRAL	3.2470372623
479	NEUTRAL	3.1583308079
480	NEUTRAL	3.2699593085
481	NEUTRAL	3.638848451
482	ENTAILMENT	4.3130138032
483	NEUTRAL	3.5182737731
487	NEUTRAL	3.492182822
488	NEUTRAL	3.1732628721
490	NEUTRAL	3.5660839012
492	CONTRADICTION	3.7307438553
493	ENTAILMENT	4.1970762772
495	NEUTRAL	3.5195184431
498	NEUTRAL	2.571546014
501	NEUTRAL	2.5512520618
502	ENTAILMENT	4.3975836846
503	ENTAILMENT	4.1534883372
504	ENTAILMENT	3.8999387767
509	NEUTRAL	3.0678352573
510	ENTAILMENT	3.292228179
511	NEUTRAL	3.044102327
512	NEUTRAL	3.198327291
517	ENTAILMENT	4.2935460474
518	ENTAILMENT	4.5604433041
519	CONTRADICTION	3.6808805327
521	NEUTRAL	3.498692767
523	NEUTRAL	3.1443681324
525	NEUTRAL	2.9916604128
532	CONTRADICTION	4.0161059352
533	ENTAILMENT	4.3527102948
534	ENTAILMENT	3.1301254405
536	NEUTRAL	2.863491184
537	NEUTRAL	3.2749749725
539	NEUTRAL	3.0256883566
540	NEUTRAL	3.0837328642
543	NEUTRAL	3.8121083472
544	ENTAILMENT	4.8256293471
546	ENTAILMENT	4.7161816827
547	NEUTRAL	3.0311240706
549	NEUTRAL	2.9041740765
553	NEUTRAL	2.9043873281
554	NEUTRAL	4.5008803086
558	NEUTRAL	4.5235732179
559	ENTAILMENT	4.4633461627
562	NEUTRAL	3.6071671249
563	NEUTRAL	3.6880462128
566	NEUTRAL	3.6733479565
567	ENTAILMENT	4.8231429908
569	ENTAILMENT	4.0743521127
571	CONTRADICTION	3.8656699384
572	ENTAILMENT	4.3455967838
573	NEUTRAL	3.75681639
574	NEUTRAL	3.5582475042
575	NEUTRAL	3.5230528258
576	NEUTRAL	3.7038964096
577	NEUTRAL	3.5591994811
578	NEUTRAL	3.6648593147
579	NEUTRAL	3.7342133149
580	ENTAILMENT	5.1146435524
582	ENTAILMENT	4.7107192904
583	ENTAILMENT	4.592595407
584	CONTRADICTION	3.6620385786
585	ENTAILMENT	3.7420057567
589	ENTAILMENT	3.8763765387
590	ENTAILMENT	3.8390703803
591	ENTAILMENT	4.5733038816
593	ENTAILMENT	4.8042534025
594	CONTRADICTION	3.8615377028
595	NEUTRAL	3.1771103164
596	NEUTRAL	2.9485374546
598	NEUTRAL	3.2678330872
600	ENTAILMENT	4.5975854799
602	NEUTRAL	3.9669817682
607	NEUTRAL	3.0142252395
608	NEUTRAL	3.1539136538
610	NEUTRAL	2.7109073992
612	NEUTRAL	3.1954436712
613	ENTAILMENT	4.5713159224
614	NEUTRAL	3.8902465686
615	NEUTRAL	3.8190909305
616	ENTAILMENT	4.5166367823
618	NEUTRAL	3.3419872486
620	NEUTRAL	2.3354570243
623	NEUTRAL	2.7291123242
624	NEUTRAL	3.1803246275
627	NEUTRAL	3.4750253112
633	NEUTRAL	2.7570219448
635	NEUTRAL	3.0558681085
636	NEUTRAL	2.7217396115
639	ENTAILMENT	4.5984941739
640	NEUTRAL	3.1792436208
642	ENTAILMENT	4.8626619541
644	ENTAILMENT	4.0357734511
652	ENTAILMENT	4.6762646105
654	NEUTRAL	4.1244553052
656	NEUTRAL	2.8362364843
658	NEUTRAL	3.8420815188
659	ENTAILMENT	3.6798183987
662	NEUTRAL	3.5541194745
664	NEUTRAL	3.7461239182
665	ENTAILMENT	4.3373316241
666	ENTAILMENT	4.5622935628
667	ENTAILMENT	4.3778397282
669	ENTAILMENT	4.5215690194
670	NEUTRAL	3.2589844204
673	NEUTRAL	3.3587860993
674	NEUTRAL	3.4959089218
675	NEUTRAL	3.4148236353
677	ENTAILMENT	4.418315166
681	ENTAILMENT	4.2368789796
682	NEUTRAL	3.4776708443
683	NEUTRAL	3.2829105005
684	NEUTRAL	3.1921895716
686	NEUTRAL	3.2499569749
688	NEUTRAL	3.4657596947
694	ENTAILMENT	4.083305037
695	NEUTRAL	2.6346951278
700	NEUTRAL	2.9347375901
701	NEUTRAL	2.5896128653
705	NEUTRAL	3.6797889106
706	CONTRADICTION	3.4789521919
707	NEUTRAL	3.6410141877
708	NEUTRAL	3.3882893458
710	NEUTRAL	2.8148563273
711	NEUTRAL	3.0870954436
712	NEUTRAL	3.3979835361
713	ENTAILMENT	4.6640023456
714	ENTAILMENT	3.34118227
716	ENTAILMENT	5.1182524761
719	NEUTRAL	2.936907601
720	NEUTRAL	2.7100501414
721	NEUTRAL	2.7210296685
724	NEUTRAL	2.6804826967
726	ENTAILMENT	4.8247281737
739	ENTAILMENT	4.4221144653
740	NEUTRAL	3.7158153846
742	ENTAILMENT	4.2660966184
743	NEUTRAL	2.3606120106
744	NEUTRAL	2.4579515573
750	ENTAILMENT	3.7891050796
751	ENTAILMENT	3.1860807151
753	CONTRADICTION	3.6477403929
755	ENTAILMENT	3.3761776715
756	ENTAILMENT	3.7497950028
758	ENTAILMENT	3.6559836238
763	ENTAILMENT	2.8796322075
767	NEUTRAL	2.8687608797
770	NEUTRAL	3.2093262501
771	NEUTRAL	3.1508272048
773	NEUTRAL	3.5422686959
775	NEUTRAL	3.5784591399
776	NEUTRAL	2.7080292378
778	NEUTRAL	2.7542205798
779	NEUTRAL	3.1972767419
781	ENTAILMENT	4.4239723651
782	CONTRADICTION	3.7820757138
786	ENTAILMENT	3.9935253029
787	NEUTRAL	3.2917719069
788	NEUTRAL	3.1504557842
790	NEUTRAL	3.2441995971
794	ENTAILMENT	4.4675945283
795	ENTAILMENT	4.2983528972
798	ENTAILMENT	4.0732944265
800	NEUTRAL	2.6736263927
801	NEUTRAL	3.3479071986
803	NEUTRAL	3.2940846489
805	ENTAILMENT	4.8734319861
806	ENTAILMENT	4.099873431
807	ENTAILMENT	4.3216821435
808	ENTAILMENT	4.2168525347
809	CONTRADICTION	3.6672728554
810	NEUTRAL	2.2875603472
814	NEUTRAL	2.2746477735
815	NEUTRAL	2.2746664376
817	ENTAILMENT	4.3472973739
818	ENTAILMENT	4.6701004849
819	CONTRADICTION	3.8723647695
821	NEUTRAL	2.5080296129
823	NEUTRAL	2.3766542329
826	NEUTRAL	2.5609639822
828	NEUTRAL	4.0959123471
829	ENTAILMENT	4.4418195397
832	NEUTRAL	4.07373562
833	NEUTRAL	2.9605982737
834	NEUTRAL	2.8085569809
835	NEUTRAL	3.0938639955
837	NEUTRAL	2.8716998351
838	NEUTRAL	2.9865467947
840	ENTAILMENT	4.6619807572
842	NEUTRAL	3.8979654142
843	ENTAILMENT	4.3559624883
847	NEUTRAL	2.8274650497
849	NEUTRAL	2.924313037
850	NEUTRAL	2.6958354278
853	ENTAILMENT	4.1349758548
854	CONTRADICTION	3.4788777045
856	ENTAILMENT	4.5976264515
861	NEUTRAL	3.2876774742
863	ENTAILMENT	4.1853585716
865	CONTRADICTION	3.8510181765
871	NEUTRAL	3.3419836706
875	NEUTRAL	3.6266385169
877	ENTAILMENT	4.7236626608
884	NEUTRAL	3.5088587523
885	NEUTRAL	3.527764311
886	NEUTRAL	3.594931151
890	ENTAILMENT	4.2890394555
891	CONTRADICTION	3.5571264341
894	ENTAILMENT	3.2704732133
896	NEUTRAL	2.9436816944
897	NEUTRAL	2.8400908858
900	ENTAILMENT	4.3513202238
901	ENTAILMENT	4.0168865734
903	NEUTRAL	3.9655992013
905	NEUTRAL	3.2394411334
907	NEUTRAL	3.3635685236
911	NEUTRAL	3.5202550424
912	ENTAILMENT	4.9275163286
914	ENTAILMENT	4.5017009185
916	ENTAILMENT	4.148403517
918	NEUTRAL	2.0930302749
919	NEUTRAL	2.9652331243
921	NEUTRAL	2.4942268811
923	ENTAILMENT	3.7214450694
924	ENTAILMENT	4.1804036466
925	ENTAILMENT	4.1933585492
926	ENTAILMENT	4.6931442349
928	NEUTRAL	3.6197421571
929	NEUTRAL	3.4172474929
930	ENTAILMENT	3.6599396401
934	ENTAILMENT	4.7241197312
937	ENTAILMENT	4.4712950649
938	NEUTRAL	4.1392612909
939	NEUTRAL	3.8645367675
941	NEUTRAL	2.6740498512
942	NEUTRAL	2.7702440266
946	NEUTRAL	2.5447837443
951	NEUTRAL	3.6163569263
952	ENTAILMENT	3.8392375537
954	NEUTRAL	2.536962959
955	NEUTRAL	2.9079694667
958	NEUTRAL	3.0894053114
964	CONTRADICTION	3.8792717111
965	ENTAILMENT	4.603786493
966	NEUTRAL	3.1830075613
968	NEUTRAL	2.8808128449
969	NEUTRAL	2.9302224521
971	NEUTRAL	2.706950004
972	NEUTRAL	2.9194005084
974	CONTRADICTION	3.9235358748
976	ENTAILMENT	4.5607284107
977	NEUTRAL	4.1199022823
981	NEUTRAL	2.3700010205
982	NEUTRAL	3.005858551
983	NEUTRAL	2.7557350794
986	ENTAILMENT	4.470458341
990	NEUTRAL	4.1910417303
992	NEUTRAL	2.9268503289
993	NEUTRAL	2.6791769366
995	NEUTRAL	2.6873684502
997	NEUTRAL	2.6208331336
999	ENTAILMENT	4.7312970533
1001	ENTAILMENT	4.5475110138
1003	NEUTRAL	3.1303100198
1005	NEUTRAL	3.1531077296
1006	NEUTRAL	2.9344405047
1011	ENTAILMENT	4.9692323377
1012	NEUTRAL	3.6223556656
1013	NEUTRAL	4.0277000286
1014	NEUTRAL	3.4899390541
1015	NEUTRAL	3.7646540031
1017	NEUTRAL	3.2721998482
1020	NEUTRAL	3.5179027095
1023	ENTAILMENT	4.0573987243
1024	ENTAILMENT	3.9918533578
1025	NEUTRAL	3.5139546062
1027	NEUTRAL	2.8116631938
1030	NEUTRAL	3.0155268581
1032	ENTAILMENT	4.795420943
1034	NEUTRAL	3.8196437921
1035	ENTAILMENT	4.4011246499
1036	CONTRADICTION	3.5931881023
1040	NEUTRAL	2.5415428328
1041	NEUTRAL	2.7051586685
1042	NEUTRAL	2.2265412606
1051	NEUTRAL	2.809104772
1056	NEUTRAL	2.8977894528
1058	ENTAILMENT	5.006989836
1059	CONTRADICTION	3.6643435988
1060	ENTAILMENT	4.17296479
1062	CONTRADICTION	3.8188612165
1063	ENTAILMENT	3.8610189925
1066	NEUTRAL	3.4276407084
1067	NEUTRAL	3.5743615628
1070	NEUTRAL	3.8083925868
1071	ENTAILMENT	4.7370543309
1072	NEUTRAL	3.1824945911
1073	ENTAILMENT	4.6808146366
1075	ENTAILMENT	4.0087594569
1077	NEUTRAL	3.7367826504
1078	NEUTRAL	3.6386543191
1079	ENTAILMENT	3.9539894522
1081	NEUTRAL	3.8657790193
1085	ENTAILMENT	4.6542418998
1086	NEUTRAL	3.7906427245
1089	NEUTRAL	3.6763996132
1098	NEUTRAL	3.5850967032
1100	NEUTRAL	0.9531153231
1101	NEUTRAL	1.1026978513
1103	NEUTRAL	1.0724026919
1106	ENTAILMENT	4.6196702245
1107	ENTAILMENT	4.0993530756
1110	CONTRADICTION	3.6525184099
1113	NEUTRAL	1.7062227961
1114	NEUTRAL	1.7376440778
1116	NEUTRAL	1.7233177364
1121	ENTAILMENT	4.3698024224
1123	ENTAILMENT	4.1938849949
1124	CONTRADICTION	3.5134355234
1126	ENTAILMENT	4.6664308136
1127	CONTRADICTION	3.5654553432
1130	CONTRADICTION	3.4694406167
1131	NEUTRAL	3.7055552241
1132	NEUTRAL	3.3832979741
1134	NEUTRAL	3.6717476154
1136	NEUTRAL	3.3772921293
1138	NEUTRAL	3.6717476154
1139	ENTAILMENT	4.5087873807
1140	CONTRADICTION	3.6832056406
1141	ENTAILMENT	4.3214876655
1142	CONTRADICTION	3.7269907932
1143	NEUTRAL	1.5248005608
1144	NEUTRAL	1.3759621242
1146	NEUTRAL	1.4562545174
1148	ENTAILMENT	3.5999193654
1150	ENTAILMENT	4.3646583564
1151	CONTRADICTION	3.4876046167
1152	NEUTRAL	3.2194824024
1156	NEUTRAL	2.4972303768
1158	NEUTRAL	3.6573802439
1159	ENTAILMENT	3.7212221823
1160	ENTAILMENT	4.2170783871
1163	NEUTRAL	3.2516434012
1164	NEUTRAL	3.2203717509
1166	ENTAILMENT	4.7301040338
1168	ENTAILMENT	4.7317751845
1171	CONTRADICTION	2.5214727627
1172	ENTAILMENT	3.1342537821
1173	CONTRADICTION	2.5214727627
1174	NEUTRAL	2.0586377719
1176	CONTRADICTION	3.4678160622
1181	NEUTRAL	2.3450993909
1183	NEUTRAL	2.3697731602
1185	ENTAILMENT	4.3591035168
1186	ENTAILMENT	4.3408806516
1187	ENTAILMENT	4.5359797272
1189	ENTAILMENT	3.7898718743
1197	CONTRADICTION	3.6777616185
1198	ENTAILMENT	4.1014251837
1199	NEUTRAL	3.3778856294
1201	NEUTRAL	3.6885102717
1203	CONTRADICTION	3.6576397865
1204	NEUTRAL	3.9890812317
1208	ENTAILMENT	4.4987749896
1209	CONTRADICTION	3.6390059894
1210	NEUTRAL	3.2822091717
1211	NEUTRAL	3.2022976001
1216	CONTRADICTION	3.6457461107
1217	ENTAILMENT	4.0529109198
1218	CONTRADICTION	3.8844536632
1220	NEUTRAL	3.2911070426
1223	NEUTRAL	3.3780780715
1224	ENTAILMENT	4.6631307855
1225	CONTRADICTION	3.4856139082
1226	ENTAILMENT	4.4758301846
1229	CONTRADICTION	2.8689175231
1231	CONTRADICTION	2.8683932406
1233	NEUTRAL	3.5942868325
1234	CONTRADICTION	3.7408354966
1235	ENTAILMENT	4.1322141921
1238	ENTAILMENT	3.8665400683
1243	CONTRADICTION	3.475751598
1245	CONTRADICTION	3.4672626414
1247	NEUTRAL	2.5474870534
1250	NEUTRAL	2.8042888618
1252	CONTRADICTION	3.4781904908
1253	ENTAILMENT	4.571235145
1254	NEUTRAL	3.1743776558
1256	NEUTRAL	2.9095965548
1257	NEUTRAL	2.8689079607
1258	NEUTRAL	2.3950580141
1260	NEUTRAL	4.6668678268
1261	CONTRADICTION	3.6053419738
1262	NEUTRAL	4.5434489484
1263	CONTRADICTION	2.8675098272
1264	ENTAILMENT	4.2860882015
1265	NEUTRAL	3.1119909646
1267	NEUTRAL	3.2723873014
1269	NEUTRAL	2.9330445924
1272	CONTRADICTION	3.4877477568
1277	NEUTRAL	2.7891863704
1278	NEUTRAL	2.6070497191
1279	NEUTRAL	2.0476783495
1281	CONTRADICTION	3.547446342
1285	NEUTRAL	2.8569113632
1286	NEUTRAL	2.4475826787
1288	CONTRADICTION	3.6777616185
1289	ENTAILMENT	4.3247854411
1290	ENTAILMENT	4.068739838
1295	ENTAILMENT	3.7538612877
1296	ENTAILMENT	3.6792432579
1298	ENTAILMENT	4.1490082114
1299	ENTAILMENT	3.9048696506
1300	CONTRADICTION	3.4769638045
1301	NEUTRAL	2.721456585
1304	NEUTRAL	2.2163701907
1306	CONTRADICTION	2.2635259258
1307	ENTAILMENT	3.1560693471
1309	ENTAILMENT	4.4174221013
1310	CONTRADICTION	3.4850896256
1312	CONTRADICTION	3.9949496034
1313	NEUTRAL	1.7151919181
1314	NEUTRAL	1.3016812582
1315	NEUTRAL	1.812834327
1316	NEUTRAL	1.5679100397
1320	NEUTRAL	3.7055552241
1322	NEUTRAL	2.6148687496
1323	NEUTRAL	3.7055552241
1324	NEUTRAL	3.0259086855
1325	NEUTRAL	2.3461426035
1327	ENTAILMENT	3.4115809685
1330	ENTAILMENT	3.8932545315
1331	ENTAILMENT	4.3894337977
1332	CONTRADICTION	3.5816138072
1334	NEUTRAL	3.6212626368
1337	ENTAILMENT	3.6887862017
1338	NEUTRAL	3.6288054103
1339	ENTAILMENT	3.9021462122
1340	NEUTRAL	3.7268748833
1343	NEUTRAL	3.4480097268
1347	CONTRADICTION	3.6146680362
1348	ENTAILMENT	4.1527129367
1349	ENTAILMENT	3.9515135345
1351	ENTAILMENT	4.5460715416
1353	NEUTRAL	3.4767218132
1356	NEUTRAL	3.2515937545
1357	NEUTRAL	3.5595957814
1360	ENTAILMENT	4.3075437031
1362	ENTAILMENT	3.8649677312
1363	NEUTRAL	3.543306858
1364	NEUTRAL	3.1611526062
1366	ENTAILMENT	3.6928696475
1367	ENTAILMENT	4.0589322433
1369	ENTAILMENT	4.612411319
1370	CONTRADICTION	3.4894077659
1374	CONTRADICTION	3.2155175464
1375	ENTAILMENT	3.9658153354
1377	CONTRADICTION	3.550687605
1382	NEUTRAL	3.0591192445
1383	NEUTRAL	3.4964526718
1391	NEUTRAL	1.5254089935
1392	NEUTRAL	1.3946801437
1393	NEUTRAL	1.2929559506
1394	ENTAILMENT	4.3968650641
1395	ENTAILMENT	4.0203695228
1397	CONTRADICTION	3.3108789163
1398	ENTAILMENT	3.9412862375
1401	ENTAILMENT	3.8331492183
1402	ENTAILMENT	4.216672358
1406	CONTRADICTION	3.4824970344
1411	NEUTRAL	2.1269832132
1413	NEUTRAL	3.7914538475
1416	ENTAILMENT	4.222765592
1418	ENTAILMENT	4.1502976368
1420	ENTAILMENT	4.1921376166
1422	NEUTRAL	4.0564314046
1423	ENTAILMENT	4.4762977667
1424	CONTRADICTION	3.4761371997
1425	NEUTRAL	2.1368468325
1426	NEUTRAL	1.9445323998
1428	NEUTRAL	2.0567950453
1430	ENTAILMENT	4.3489375929
1433	CONTRADICTION	3.4850896256
1436	NEUTRAL	3.1073159127
1437	NEUTRAL	2.8333985092
1439	ENTAILMENT	3.5697009141
1440	CONTRADICTION	2.8694407485
1441	ENTAILMENT	3.9164596118
1442	ENTAILMENT	3.6855552916
1445	NEUTRAL	3.2140132253
1447	ENTAILMENT	3.7418666035
1449	ENTAILMENT	3.8288221995
1450	ENTAILMENT	4.5064420718
1451	CONTRADICTION	3.6277969165
1452	NEUTRAL	2.0980516985
1454	NEUTRAL	2.2058501085
1456	NEUTRAL	2.0704240464
1457	ENTAILMENT	4.3883162642
1459	ENTAILMENT	3.2065784291
1460	NEUTRAL	3.1388137877
1462	NEUTRAL	1.406212055
1465	NEUTRAL	1.3502216995
1468	ENTAILMENT	4.5878100085
1471	NEUTRAL	2.7311989216
1472	NEUTRAL	2.9459945821
1475	ENTAILMENT	3.7296482183
1477	ENTAILMENT	4.3726707124
1478	CONTRADICTION	3.575570572
1485	CONTRADICTION	3.5056587378
1490	ENTAILMENT	3.7918298381
1491	ENTAILMENT	3.5539824482
1492	ENTAILMENT	3.8606335841
1496	CONTRADICTION	3.4850896256
1497	ENTAILMENT	3.9338215196
1500	CONTRADICTION	3.5871664743
1502	NEUTRAL	3.981538213
1507	NEUTRAL	3.4587478909
1508	NEUTRAL	3.4375254876
1510	NEUTRAL	3.4585088896
1512	ENTAILMENT	3.1019511577
1515	NEUTRAL	1.6098447686
1516	NEUTRAL	1.4003087732
1518	NEUTRAL	1.3017512679
1520	ENTAILMENT	4.0641201403
1522	ENTAILMENT	4.2494142389
1526	ENTAILMENT	3.1896364707
1528	ENTAILMENT	3.66004984
1529	NEUTRAL	3.5562407701
1530	NEUTRAL	3.2079406143
1533	NEUTRAL	0.6188406989
1537	NEUTRAL	0.5919830766
1539	CONTRADICTION	3.5014609336
1540	NEUTRAL	3.9683205126
1542	NEUTRAL	3.1499231395
1543	CONTRADICTION	2.5900202988
1544	NEUTRAL	2.2311423005
1546	NEUTRAL	2.9587883417
1548	CONTRADICTION	3.7015881473
1554	NEUTRAL	2.9029023876
1555	ENTAILMENT	3.9162323777
