pair_ID	entailment_judgment	relatedness_score
95	NA	2.1300871	0.7825217923219265
96	NA	1.8567725	0.7141931406314304
101	NA	2.9982595	0.9995648777784899
102	NA	2.7762048	0.9440512079337399
103	NA	2.0665395	0.7666348903355948
104	NA	1.9934049	0.7483512206274755
106	NA	2.0583475	0.7645868679177772
108	NA	2.8171277	0.9542819288112002
109	NA	2.219891	0.804972779007228
110	NA	2.9466596	0.986664886098422
111	NA	2.1269398	0.781734926427203
114	NA	1.889336	0.7223340014266773
115	NA	2.2068582	0.8017145666722493
118	NA	2.9143429	0.9785857099562795
121	NA	2.9922323	0.9980580822261446
123	NA	2.4133604	0.8533400861477436
125	NA	2.2467313	0.8116827916805726
128	NA	2.4150302	0.853757543670171
132	NA	2.8487172	0.9621793329451451
134	NA	2.8955443	0.9738860646622193
135	NA	2.2920034	0.8230008459356236
137	NA	2.3912342	0.8478085580203344
138	NA	2.571926	0.8929815212470406
142	NA	2.3232288	0.8308072187240425
143	NA	2.5211892	0.8802972899926783
144	NA	2.4165103	0.8541275852252603
145	NA	1.4684978	0.617124427728304
147	NA	2.009585	0.7523961972923902
149	NA	2.536965	0.884241224230814
151	NA	2.980322	0.9950804461438317
152	NA	1.458651	0.6146627391486839
153	NA	2.9239972	0.9809992657022574
154	NA	1.5546362	0.6386590457157441
155	NA	2.409222	0.8523054896037013
156	NA	2.1367	0.784174975701904
157	NA	2.9381075	0.984526848651741
158	NA	2.7642086	0.941052159563409
160	NA	2.8122864	0.9530715940817885
162	NA	2.498746	0.874686493531529
165	NA	2.390863	0.8477157406528398
166	NA	2.396612	0.8491529812790575
167	NA	2.966751	0.9916877841405116
168	NA	2.98911	0.9972775028332943
169	NA	2.9883046	0.9970761438912796
171	NA	2.9399369	0.9849841933738992
172	NA	2.9292965	0.9823241319019927
174	NA	2.8814025	0.9703506388892427
175	NA	2.910123	0.9775307777567944
177	NA	2.9038458	0.9759614242668246
178	NA	2.9107952	0.9776988297064998
179	NA	2.7799332	0.9449832940345604
180	NA	2.8680413	0.9670103022904439
181	NA	2.8740947	0.9685236720290908
182	NA	2.8636048	0.9659011933328139
187	NA	2.286661	0.8216652428530183
189	NA	2.3844128	0.8461031779910289
190	NA	2.3259938	0.8314984391221819
191	NA	2.824292	0.956073013273756
193	NA	2.9616406	0.9904101540655246
195	NA	2.6706212	0.9176552880203893
196	NA	2.638368	0.9095919434661757
198	NA	2.5438097	0.8859524091234561
199	NA	2.5394258	0.8848564853067223
203	NA	2.8762429	0.9690607317115945
204	NA	2.6587436	0.9146859301969275
206	NA	2.6995993	0.9248998141398553
207	NA	2.6536894	0.913422331140153
208	NA	2.698877	0.9247192702615611
209	NA	2.9305942	0.982648571204542
210	NA	2.6217427	0.9054356728869067
212	NA	2.9748566	0.9937141561505516
213	NA	1.9987378	0.7496844441985308
214	NA	1.9909837	0.7477459425008682
220	NA	2.992338	0.9980844963317186
221	NA	2.7288074	0.9322018558234235
222	NA	3.0	0.9999999978534988
229	NA	2.9997778	0.9999444229641173
230	NA	2.227444	0.8068609923724389
231	NA	2.9868782	0.9967195382026018
235	NA	2.22049	0.8051224783953036
239	NA	2.4856765	0.8714191140786823
242	NA	2.970247	0.9925617345632347
243	NA	2.6841862	0.921046573240957
244	NA	2.6238587	0.9059646523086669
245	NA	2.4361193	0.8590298522144372
246	NA	2.2743778	0.8185944737189182
247	NA	2.3496664	0.8374166018132948
250	NA	2.2234473	0.8058618288088005
251	NA	2.1513596	0.7878398875879307
252	NA	2.1991682	0.7997920358727205
255	NA	2.9266932	0.9816732984736104
261	NA	2.6176488	0.9044122144169607
262	NA	2.941852	0.985463013713708
263	NA	2.997592	0.9993980012474524
264	NA	2.7020345	0.925508591290932
267	NA	1.9762794	0.7440698439527338
268	NA	1.9299684	0.7324920851494974
270	NA	1.942343	0.7355857521119147
271	NA	2.4660544	0.8665136088970099
274	NA	2.8244982	0.9561245547960358
275	NA	2.9827468	0.995686721611001
278	NA	2.3644614	0.8411153829293246
281	NA	2.3472745	0.8368186187747237
282	NA	2.9950218	0.9987554665212919
284	NA	2.8709767	0.9677441667681655
288	NA	2.4592273	0.864806841119274
290	NA	2.4503918	0.8625979245522992
292	NA	2.4531271	0.86328180009719
294	NA	2.9893866	0.9973466149193273
295	NA	2.0484169	0.7621042187783446
297	NA	2.0416746	0.7604186341580914
298	NA	1.9200935	0.730023371792315
299	NA	1.9862249	0.7465562192800071
300	NA	2.885401	0.9713502508998
306	NA	2.1761653	0.7940413267008781
307	NA	2.665502	0.9163754993836736
308	NA	2.674498	0.9186245382924708
314	NA	2.9752674	0.9938168479997793
316	NA	2.7688267	0.9422066969760476
318	NA	2.7311041	0.9327760322588681
319	NA	2.712876	0.9282190178837646
320	NA	2.6333303	0.9083326078717716
321	NA	2.7011378	0.9252844292607099
322	NA	2.9991467	0.9997866903746492
324	NA	2.976674	0.9941685221337602
325	NA	2.6708188	0.9177046855503058
326	NA	2.7190027	0.9297507005049723
328	NA	2.7120616	0.928015428299106
330	NA	2.708461	0.9271152904150989
334	NA	2.9974387	0.9993596673197921
336	NA	2.4743526	0.868588119747078
337	NA	2.376072	0.8440179652154002
343	NA	2.5913987	0.8978496892517378
345	NA	1.9889884	0.74724711067068
348	NA	2.5953052	0.8988262911097749
349	NA	2.528793	0.8821982837674317
350	NA	2.625169	0.906292284841307
352	NA	2.6931016	0.9232754234006696
353	NA	2.9521782	0.988044587694308
355	NA	2.6200616	0.905015433862033
356	NA	2.4739606	0.8684901851989917
357	NA	2.4441223	0.8610305647987674
359	NA	2.1459298	0.7864824313239149
364	NA	2.935349	0.9838372521886073
365	NA	2.855216	0.9638039913722611
368	NA	2.8012726	0.9503181519674633
369	NA	2.7840018	0.9460004849766167
371	NA	2.9969072	0.9992268338879505
376	NA	2.8746395	0.9686598968911732
383	NA	2.8252218	0.956305424185622
385	NA	2.980357	0.9950892511409527
386	NA	2.7021182	0.9255295148199725
388	NA	2.8954537	0.9738634526004256
389	NA	2.7701821	0.9425455482977918
399	NA	2.3600488	0.8400121802778314
400	NA	2.388799	0.8471997426788294
401	NA	2.690321	0.9225802241728279
405	NA	2.950379	0.9875947489546983
406	NA	1.601084	0.6502710072549285
407	NA	1.6543132	0.6635783095431337
408	NA	1.6989492	0.6747373084142074
411	NA	2.9343352	0.9835837888059822
412	NA	2.7329388	0.9332347126479807
414	NA	2.8344061	0.9586015157353767
416	NA	2.2417552	0.8104388250219263
418	NA	2.4410124	0.860253090208194
419	NA	2.599085	0.8997712475940388
420	NA	2.4141197	0.8535299011440841
421	NA	2.405975	0.8514938047112682
424	NA	2.8782582	0.9695645299316111
425	NA	2.5608835	0.8902208825267334
426	NA	2.5919719	0.8979929677422274
429	NA	2.721564	0.9303909961651438
430	NA	2.7283287	0.9320821711197026
431	NA	2.508218	0.8770545098340946
432	NA	2.525863	0.8814657571110085
433	NA	2.8316684	0.9579170723705644
437	NA	2.3472965	0.8368241053557405
443	NA	2.8390954	0.9597738611582606
444	NA	2.5175505	0.8793876111229129
445	NA	2.6675494	0.9168873542718358
448	NA	2.447299	0.8618247384546249
452	NA	2.424086	0.856021534763411
453	NA	2.6376822	0.9094205244903851
455	NA	2.790288	0.9475719998185403
456	NA	2.5324404	0.8831100943986271
458	NA	2.2030103	0.8007525549687272
459	NA	2.4882836	0.8720709222680844
460	NA	2.4969306	0.8742326235163284
463	NA	2.6219015	0.9054753718241002
464	NA	2.9848301	0.996207525535856
466	NA	2.8485084	0.9621270783881477
467	NA	2.750077	0.9375192463978331
468	NA	2.6934075	0.9233518619558679
469	NA	2.987687	0.9969217546968
471	NA	2.7647905	0.9411976295452564
472	NA	2.7653248	0.9413311990041755
474	NA	2.6157656	0.9039413699202408
478	NA	2.189641	0.7974102699013071
479	NA	2.5277655	0.8819413577261069
480	NA	2.444199	0.8610497450241068
481	NA	2.558591	0.889647714039642
482	NA	2.9908936	0.9977234036285668
483	NA	2.177353	0.7943382221121743
487	NA	2.5229003	0.8807250686408161
488	NA	2.4827046	0.8706761371353385
490	NA	2.508533	0.8771332501293702
492	NA	2.841676	0.9604190095038346
493	NA	2.565146	0.891286503115877
495	NA	2.769878	0.9424694679070619
498	NA	2.6913943	0.9228485726520954
501	NA	2.561182	0.8902955119042592
502	NA	2.607193	0.9017982402569151
503	NA	2.4580097	0.864502422042745
504	NA	2.7055423	0.9263855970292445
509	NA	2.434276	0.8585690120526521
510	NA	2.6707153	0.9176788154729462
511	NA	2.757085	0.9392712806639879
512	NA	2.6998973	0.9249743062564627
517	NA	2.7873302	0.9468325424786805
518	NA	2.9989836	0.9997459164903703
519	NA	2.9155369	0.9788842465056484
521	NA	2.6236627	0.9059156726890569
523	NA	2.0585442	0.7646360519544886
525	NA	2.5563514	0.8890878358194341
532	NA	2.8393302	0.9598325376788683
533	NA	2.7886505	0.9471626168520234
534	NA	2.652531	0.9131327316221174
536	NA	2.4423704	0.8605925827695672
537	NA	2.5460327	0.8865081579702578
539	NA	2.440692	0.8601730062988441
540	NA	2.4276621	0.8569155277403131
543	NA	2.5369067	0.8842266913900428
544	NA	2.723008	0.9307519539308725
546	NA	2.9432554	0.9858138515427542
547	NA	2.2596138	0.8149034663849348
549	NA	2.4164593	0.8541148082245805
553	NA	2.5378087	0.8844521480165952
554	NA	2.9924748	0.9981187261586038
558	NA	2.9923534	0.9980883507301848
559	NA	2.4491765	0.8622941133694485
562	NA	2.4317784	0.8579445967763331
563	NA	2.8022676	0.9505668654100072
566	NA	2.8033504	0.9508376045739423
567	NA	2.9832275	0.9958068508952945
569	NA	2.8593447	0.9648362057003846
571	NA	2.8266227	0.9566556695548065
572	NA	2.6334105	0.9083526369278814
573	NA	2.6668956	0.916723929374961
574	NA	2.3620417	0.8405104148080135
575	NA	2.7258384	0.9314596104991542
576	NA	2.633482	0.9083704824977229
577	NA	2.6125925	0.9031481419936985
578	NA	2.627235	0.9068087253413882
579	NA	2.6650126	0.9162531769437707
580	NA	2.9933157	0.9983289405732181
582	NA	2.9303994	0.9825998496355463
583	NA	2.902881	0.9757202509967663
584	NA	2.9392712	0.9848177967356329
585	NA	2.6667926	0.9166981357204491
589	NA	2.6789613	0.9197403072301064
590	NA	2.7204027	0.9301006900338609
591	NA	2.940677	0.9851692388392763
593	NA	2.926329	0.9815822235129597
594	NA	2.82719	0.9567975015022201
595	NA	2.821736	0.9554340473494658
596	NA	2.6286979	0.9071744882953884
598	NA	2.683281	0.9208202498515909
600	NA	2.57447	0.8936175319739669
602	NA	1.6247612	0.656190294578596
607	NA	2.3624017	0.8406004563440261
608	NA	2.4148917	0.8537229270331412
610	NA	2.4468935	0.8617233859668165
612	NA	2.4589384	0.8647345706291346
613	NA	2.9999545	0.9999885891054793
614	NA	2.8657582	0.9664395295681444
615	NA	2.353346	0.8383365241336738
616	NA	2.9299493	0.9824873251177902
618	NA	1.8910053	0.7227513158410436
620	NA	2.4691477	0.8672869401623448
623	NA	2.4815695	0.8703923539589632
624	NA	2.1794891	0.7948722897672073
627	NA	2.5203142	0.8800785587936508
633	NA	2.7185996	0.9296499174051394
635	NA	1.9587432	0.7396858146533885
636	NA	1.9121572	0.7280392973144065
639	NA	2.7296417	0.9324104257080801
640	NA	2.995104	0.9987760429363449
642	NA	2.931053	0.9827632385761629
644	NA	2.3814313	0.8453578394197055
652	NA	2.2562177	0.8140544570027866
654	NA	2.2550535	0.8137633724632434
656	NA	2.9666808	0.9916701644818424
658	NA	1.8006839	0.7001709543815589
659	NA	1.8407226	0.7101806454379549
662	NA	2.4464335	0.8616083740543753
664	NA	1.8225363	0.705634086632562
665	NA	2.8544464	0.9636116280192344
666	NA	2.63887	0.9097174787651193
667	NA	2.771401	0.942850237970791
669	NA	2.7972815	0.9493203931256721
670	NA	2.586956	0.8967389910667812
673	NA	2.2284799	0.8071199725934178
674	NA	2.2791934	0.8197983746882808
675	NA	2.258893	0.8147232643777939
677	NA	2.9743838	0.9935959715268707
681	NA	2.7969391	0.9492347631578529
682	NA	2.5081513	0.8770378396515672
683	NA	2.4853988	0.871349691418022
684	NA	2.1643493	0.7910873521960676
686	NA	2.4330182	0.8582545286637291
688	NA	2.5114353	0.8778588336453168
694	NA	2.6620605	0.9155151252606619
695	NA	2.5617123	0.8904280384704742
700	NA	2.696518	0.9241295072266981
701	NA	2.5646267	0.8911566841232889
705	NA	2.2483976	0.8120993963758407
706	NA	2.122856	0.7807139852393647
707	NA	2.2716928	0.8179231733054231
708	NA	1.7931962	0.6982990496948904
710	NA	2.430816	0.8577039823979079
711	NA	2.6264231	0.9066058016665772
712	NA	2.679526	0.919881506395072
713	NA	2.5381227	0.8845306585983488
714	NA	2.7813182	0.9453295696064434
716	NA	2.9894242	0.997356061702458
719	NA	2.177727	0.7944317602719071
720	NA	2.174638	0.793659520071019
721	NA	1.9947863	0.7486965619047408
724	NA	1.0	0.5948252430394233
726	NA	2.8919148	0.9729786871432151
739	NA	2.7927408	0.9481851784577574
740	NA	2.5350792	0.8837698138931709
742	NA	2.7942548	0.9485637025067714
743	NA	2.1238365	0.780959124499616
744	NA	2.1258044	0.7814511195252223
750	NA	1.0	0.5396320500708509
751	NA	2.500303	0.8750757704467473
753	NA	2.906675	0.9766687582036241
755	NA	2.429231	0.8573077340599473
756	NA	1.9963592	0.749089815494797
758	NA	2.6189754	0.9047438427179193
763	NA	2.9744546	0.9936136601011424
767	NA	2.4112935	0.8528233591271154
770	NA	1.5946189	0.6486547167439422
771	NA	1.6523684	0.6630920976551763
773	NA	2.9410658	0.9852664423943057
775	NA	2.894777	0.9736942880945494
776	NA	2.5679517	0.8919879087171454
778	NA	2.4638054	0.865951334821521
779	NA	2.4975135	0.8743783564676961
781	NA	2.7515926	0.9378981294112627
782	NA	2.7853456	0.9463363948216145
786	NA	2.4674866	0.8668716335774119
787	NA	2.3611832	0.8402958025688959
788	NA	2.0950634	0.7737658531621145
790	NA	1.8787478	0.7196869492406539
794	NA	2.9786448	0.9946611964563593
795	NA	2.9958541	0.9989635451110399
798	NA	2.8697603	0.9674400685862324
800	NA	2.2584085	0.8146021206528193
801	NA	2.7645314	0.94113283491974
803	NA	2.7387836	0.9346958971522158
805	NA	2.918231	0.9795577618895887
806	NA	2.9963434	0.9990858381442811
807	NA	2.7995677	0.9498919198857131
808	NA	2.9680521	0.9920130335295696
809	NA	2.7342846	0.9335711392837951
810	NA	2.3817704	0.8454425760577928
814	NA	2.4962242	0.8740560287509161
815	NA	2.3853872	0.8463468162635248
817	NA	2.995513	0.9988782267233124
818	NA	2.7069697	0.9267424081603929
819	NA	2.7823348	0.9455836877960788
821	NA	2.239394	0.8098484957801679
823	NA	2.0189717	0.7547429299669544
826	NA	2.3473032	0.8368257656602703
828	NA	2.9033353	0.9758338122687314
829	NA	2.8383477	0.9595869447923915
832	NA	2.3039274	0.8259818749518121
833	NA	2.6615684	0.9153921181871142
834	NA	2.435736	0.858933976737172
835	NA	2.5103664	0.8775915846255682
837	NA	2.6466732	0.9116682784549712
838	NA	2.8475895	0.9618973858059439
840	NA	2.7940485	0.9485121115811961
842	NA	2.6485465	0.9121365929489459
843	NA	2.8927383	0.9731845931857054
847	NA	2.6507337	0.9126834203495642
849	NA	2.6260476	0.9065119042568246
850	NA	2.675249	0.9188122944034212
853	NA	2.9369884	0.9842470899226257
854	NA	2.167043	0.7917607194367834
856	NA	2.999952	0.99998801514228
861	NA	2.027094	0.7567734515049928
863	NA	2.1867187	0.7966796886899855
865	NA	2.3310335	0.8327583805337629
871	NA	1.8452108	0.7113026926298985
875	NA	2.146117	0.7865292223886551
877	NA	2.9874125	0.9968530953388861
884	NA	1.5013195	0.625329884370819
885	NA	1.734005	0.683501234468722
886	NA	1.905905	0.7264762668432211
890	NA	2.9699523	0.9924880588048854
891	NA	2.4307754	0.857693826368825
894	NA	2.6960049	0.9240011871559489
896	NA	2.605288	0.9013220094225496
897	NA	2.174682	0.7936704941287929
900	NA	2.9383721	0.9845930437417487
901	NA	2.9296587	0.9824146382584742
903	NA	2.837703	0.9594257590485401
905	NA	2.730803	0.9327007748977241
907	NA	2.539582	0.8848954878817964
911	NA	2.5501266	0.8875316114311769
912	NA	2.9879863	0.9969965639283139
914	NA	2.9992313	0.9998078107693281
916	NA	2.6518557	0.9129639311174785
918	NA	2.1970682	0.7992670575721378
919	NA	2.1336505	0.7834126350480595
921	NA	2.1702213	0.7925553236641856
923	NA	2.7051792	0.9262948165944537
924	NA	2.685742	0.9214354817174616
925	NA	2.6627629	0.9156906987000494
926	NA	2.938411	0.9846027307805895
928	NA	2.4354546	0.8588636703440097
929	NA	2.53651	0.8841274826868102
930	NA	2.86814	0.9670350003239652
934	NA	2.9442937	0.986073450284237
937	NA	2.8479035	0.9619758628222085
938	NA	2.7437303	0.9359326038732131
939	NA	2.5700076	0.8925018616784554
941	NA	2.7580755	0.9395188466936824
942	NA	2.6031322	0.900783073739346
946	NA	2.4834654	0.8708663620206617
951	NA	2.9675176	0.9918793741722042
952	NA	2.3977172	0.8494292884595348
954	NA	2.091945	0.772986251694828
955	NA	2.4236944	0.8559236024597136
958	NA	2.1071482	0.7767870603441449
964	NA	2.704216	0.9260540270936458
965	NA	2.7350562	0.9337640293002787
966	NA	2.815219	0.9538047279015545
968	NA	2.3794525	0.8448631125144089
969	NA	2.6808605	0.9202151349266546
971	NA	2.7140448	0.9285112085214758
972	NA	2.6823127	0.920578178132354
974	NA	2.5916576	0.8979143933820694
976	NA	2.9268053	0.9817013099848388
977	NA	2.8993936	0.9748484103938174
981	NA	2.4784687	0.8696171402936116
982	NA	2.7229714	0.9307428792828092
983	NA	2.4416764	0.8604191087543314
986	NA	2.9965997	0.9991499300278829
990	NA	2.9976137	0.9994034458955392
992	NA	2.4084377	0.8521094489253388
993	NA	2.1707382	0.7926845620982572
995	NA	2.167849	0.7919622629807369
997	NA	2.1417782	0.7854445686095523
999	NA	2.936615	0.9841537314990695
1001	NA	2.9956586	0.9989146326296191
1003	NA	2.7079334	0.9269833444611109
1005	NA	2.5892274	0.8973068335879173
1006	NA	2.5539618	0.8884904641524719
1011	NA	2.655072	0.913767988499106
1012	NA	2.478655	0.8696637798256178
1013	NA	2.6056578	0.9014144689009743
1014	NA	2.582186	0.8955465054187794
1015	NA	2.7425642	0.9356410786373394
1017	NA	2.3988326	0.8497081218159324
1020	NA	2.4081576	0.8520393852140266
1023	NA	2.486816	0.8717039697003592
1024	NA	2.878465	0.9696162347431979
1025	NA	2.8539157	0.9634789396448296
1027	NA	2.4253707	0.8563426481694758
1030	NA	2.4523313	0.8630828031875671
1032	NA	2.6672564	0.9168140591946509
1034	NA	2.7942483	0.9485620708133999
1035	NA	2.9998071	0.9999517756859336
1036	NA	2.6518993	0.9129748173179063
1040	NA	2.588326	0.8970814789501175
1041	NA	2.3652954	0.84132386466525
1042	NA	2.3437803	0.8359450968735316
1051	NA	2.5507524	0.8876880844489892
1056	NA	2.5430763	0.8857690730726699
1058	NA	2.9112191	0.9778047923382487
1059	NA	2.9032233	0.9758058012701142
1060	NA	2.7938857	0.9484714087649935
1062	NA	2.860639	0.9651597818821686
1063	NA	2.66964	0.9174100321248637
1066	NA	2.6035187	0.9008796665915124
1067	NA	2.611963	0.9029907374124191
1070	NA	2.7249355	0.9312338541116125
1071	NA	2.8961055	0.9740263661284052
1072	NA	2.814486	0.953621491596026
1073	NA	2.9996834	0.9999208539291419
1075	NA	2.6640205	0.9160051175749095
1077	NA	2.4781854	0.8695463667016896
1078	NA	2.2753525	0.8188380925385976
1079	NA	2.6666584	0.9166645942090101
1081	NA	2.6720746	0.918018612847259
1085	NA	3.0	1.0
1086	NA	2.9690897	0.9922724438154443
1089	NA	2.6891105	0.922277654189193
1098	NA	2.9817295	0.9954323926367894
1100	NA	2.7774749	0.9443687167425213
1101	NA	2.616835	0.9042087579214597
1103	NA	2.7771192	0.9442798105454269
1106	NA	2.9779334	0.9944833319593812
1107	NA	2.989256	0.9973139555694553
1110	NA	2.7308702	0.9327175846628658
1113	NA	2.2990654	0.8247663302655461
1114	NA	2.2918713	0.8229678424561261
1116	NA	2.3055658	0.8263914585597445
1121	NA	2.453365	0.8633412811785651
1123	NA	2.853354	0.9633385155678511
1124	NA	2.5789292	0.894732276024541
1126	NA	2.967506	0.9918764826511164
1127	NA	2.9229321	0.9807330380327105
1130	NA	2.81926	0.9548149982793281
1131	NA	3.0	1.000000002435459
1132	NA	1.5679381	0.6419845214474369
1134	NA	1.4983394	0.6245848442500807
1136	NA	1.5478319	0.6369579788125371
1138	NA	1.4983394	0.624584848673125
1139	NA	2.3673687	0.8418421868930267
1140	NA	1.740375	0.6850937546460312
1141	NA	2.997915	0.9994787577313778
1142	NA	2.7153075	0.9288268564651911
1143	NA	2.7738783	0.943469570707098
1144	NA	2.3993893	0.8498473308646872
1146	NA	1.6799488	0.6699871997831914
1148	NA	2.9336727	0.983418141375664
1150	NA	2.91458	0.9786450070248183
1151	NA	2.6379023	0.9094755690471373
1152	NA	2.8956997	0.9739249310390055
1156	NA	2.9840446	0.9960111371035618
1158	NA	2.7299187	0.9324796687061944
1159	NA	2.9874907	0.9968726447240336
1160	NA	2.9286823	0.9821705749646736
1163	NA	2.7619755	0.9404938690069794
1164	NA	2.7941113	0.9485278205557661
1166	NA	2.7840958	0.9460239693334312
1168	NA	2.7847335	0.9461833807586914
1171	NA	2.5697415	0.8924353676843084
1172	NA	2.772438	0.9431095195944468
1173	NA	2.5698278	0.8924569474933551
1174	NA	2.9956708	0.9989176757632836
1176	NA	2.8586843	0.9646710553956315
1181	NA	2.8151731	0.9537932932222976
1183	NA	2.7994587	0.949864663943144
1185	NA	2.9959002	0.9989750318432392
1186	NA	2.8605206	0.9651301582951567
1187	NA	2.9793928	0.9948482180213374
1189	NA	2.7918758	0.9479689575822273
1197	NA	2.7125132	0.9281283059805648
1198	NA	2.5071702	0.8767925352046434
1199	NA	2.784723	0.946180782202428
1201	NA	2.4658155	0.8664538725293635
1203	NA	2.7045414	0.9261353565170021
1204	NA	2.7954156	0.9488539208617176
1208	NA	2.9992423	0.9998105908341739
1209	NA	2.9323006	0.9830751716024054
1210	NA	1.5655464	0.6413866056319201
1211	NA	1.6215965	0.6553991136980647
1216	NA	2.6020403	0.9005100685986124
1217	NA	2.3877666	0.8469416587799745
1218	NA	2.66145	0.9153624966205401
1220	NA	2.5967715	0.8991928771022626
1223	NA	2.7063606	0.9265901187847441
1224	NA	2.9927206	0.9981801391230156
1225	NA	2.5854983	0.8963745736968197
1226	NA	2.963212	0.9908030315354989
1229	NA	2.588792	0.8971980183150088
1231	NA	2.5785646	0.8946411573997656
1233	NA	2.8412764	0.9603190929364632
1234	NA	2.7916112	0.9479027883855927
1235	NA	2.2390645	0.8097661309327373
1238	NA	2.6431491	0.9107872933041299
1243	NA	2.5776813	0.8944203335943236
1245	NA	2.5734186	0.8933546247570183
1247	NA	2.5726688	0.8931671953467067
1250	NA	2.995497	0.9988742661173918
1252	NA	2.0614455	0.7653613723384515
1253	NA	2.9911032	0.9977757772134247
1254	NA	2.981417	0.9953542258556172
1256	NA	1.8935448	0.7233861931206779
1257	NA	1.8860397	0.7215099227529865
1258	NA	1.935361	0.7338402488538929
1260	NA	2.9861276	0.9965319241943941
1261	NA	2.950685	0.9876712493771512
1262	NA	2.957721	0.9894302739567005
1263	NA	2.1236715	0.7809179058227353
1264	NA	2.8093724	0.9523431264329086
1265	NA	1.7552977	0.6888244166665634
1267	NA	2.7460444	0.9365110823417212
1269	NA	2.8989305	0.9747326494705862
1272	NA	2.929203	0.9823007546941884
1277	NA	2.8896217	0.9724054242642998
1278	NA	2.9494991	0.9873748020947082
1279	NA	2.9754612	0.9938652979115553
1281	NA	2.2110336	0.8027584041962256
1285	NA	2.9442945	0.9860736370914805
1286	NA	2.9318929	0.9829732441618588
1288	NA	2.6816266	0.9204066241704021
1289	NA	2.865787	0.966446786780743
1290	NA	2.9829738	0.9957434826967673
1295	NA	2.9853566	0.9963391505121455
1296	NA	2.748009	0.9370022346005189
1298	NA	2.7811248	0.9452812369271326
1299	NA	2.7516186	0.9379046365883665
1300	NA	2.231484	0.8078709814964149
1301	NA	2.9689	0.9922249896136884
1304	NA	2.9527223	0.9881805655486865
1306	NA	2.2010863	0.8002715673182134
1307	NA	2.7864807	0.9466201922844314
1309	NA	2.8162022	0.9540505447191183
1310	NA	2.5812416	0.8953104083945196
1312	NA	2.8968277	0.9742068972565157
1313	NA	2.6784341	0.9196085285382285
1314	NA	2.7511232	0.9377808083470863
1315	NA	2.7338986	0.9334746830293307
1316	NA	2.5385654	0.8846413205323814
1320	NA	3.0	1.000000000299664
1322	NA	1.5068836	0.6267209030597132
1323	NA	3.0	1.0000000014473391
1324	NA	2.8814132	0.9703533268986063
1325	NA	1.5183642	0.6295910373205212
1327	NA	2.9933968	0.9983491971740545
1330	NA	2.996111	0.9990277462351687
1331	NA	2.9849846	0.9962461731920217
1332	NA	2.8934133	0.9733533298378383
1334	NA	2.5749772	0.8937443106306165
1337	NA	2.7995543	0.949888557856227
1338	NA	2.6572342	0.9143085249441218
1339	NA	2.799538	0.9498844502648488
1340	NA	2.4381196	0.8595299362915982
1343	NA	2.463334	0.865833548204751
1347	NA	2.5449364	0.8862341079065668
1348	NA	2.9181068	0.9795267023095366
1349	NA	2.743647	0.935911796225266
1351	NA	2.999843	0.999960716009989
1353	NA	2.828606	0.9571514613960439
1356	NA	2.6359394	0.9089848347415312
1357	NA	2.8251708	0.9562926981039044
1360	NA	2.5882688	0.8970671750190263
1362	NA	2.2770479	0.8192619486857609
1363	NA	2.408852	0.8522130224668701
1364	NA	1.9832922	0.745823049807592
1366	NA	1.9057496	0.7264373944191451
1367	NA	2.864981	0.966245227348446
