pair_ID	entailment_judgment	relatedness_score
719	NA	2.961
720	NA	2.581
721	NA	3.085
724	NA	2.76
726	NA	4.654
739	NA	3.907
740	NA	3.468
742	NA	4.171
743	NA	2.639
744	NA	2.575
750	NA	3.847
751	NA	3.767
753	NA	4.163
755	NA	3.472
756	NA	3.827
758	NA	3.931
763	NA	4.242
767	NA	3.705
770	NA	3.19
771	NA	4.067
773	NA	3.818
775	NA	4.484
776	NA	3.607
778	NA	3.152
779	NA	3.726
781	NA	4.276
782	NA	3.942
786	NA	3.522
787	NA	3.403
788	NA	3.129
790	NA	3.374
794	NA	4.271
795	NA	4.428
798	NA	3.739
800	NA	2.987
801	NA	3.591
803	NA	3.937
805	NA	6.081
806	NA	3.902
807	NA	4.274
808	NA	4.031
809	NA	4.006
810	NA	3.199
814	NA	3.159
815	NA	3.204
817	NA	4.416
818	NA	5.526
819	NA	4.35
821	NA	3.519
823	NA	3.182
826	NA	3.428
828	NA	3.36
829	NA	3.857
832	NA	4.036
833	NA	3.72
834	NA	3.398
835	NA	3.756
837	NA	3.254
838	NA	3.729
840	NA	4.199
842	NA	4.199
843	NA	4.816
847	NA	3.129
849	NA	3.126
850	NA	3.437
853	NA	4.051
854	NA	3.911
856	NA	4.281
861	NA	4.302
863	NA	4.129
865	NA	3.668
871	NA	3.327
875	NA	3.611
877	NA	4.283
884	NA	3.731
885	NA	3.926
886	NA	3.992
890	NA	3.998
891	NA	3.881
894	NA	3.713
896	NA	3.304
897	NA	3.125
900	NA	3.936
901	NA	3.633
903	NA	3.686
905	NA	3.138
907	NA	3.487
911	NA	3.698
912	NA	4.126
914	NA	4.254
916	NA	3.522
918	NA	2.996
919	NA	2.838
921	NA	2.895
923	NA	4.036
924	NA	3.585
925	NA	3.548
926	NA	4.224
928	NA	3.922
929	NA	3.915
930	NA	3.96
934	NA	5.646
937	NA	4.065
938	NA	3.774
939	NA	3.858
941	NA	3.34
942	NA	3.272
946	NA	2.975
951	NA	4.162
952	NA	4.413
954	NA	3.43
955	NA	3.377
958	NA	3.92
964	NA	4.647
965	NA	4.367
966	NA	3.765
968	NA	3.015
969	NA	4.163
971	NA	3.34
972	NA	3.795
974	NA	3.61
976	NA	4.205
977	NA	4.023
981	NA	2.732
982	NA	3.16
983	NA	3.626
986	NA	4.338
990	NA	4.293
992	NA	2.726
993	NA	2.881
995	NA	3.139
997	NA	2.658
999	NA	4.586
1001	NA	4.921
1003	NA	3.335
1005	NA	3.749
1006	NA	3.109
1011	NA	4.039
1012	NA	4.369
1013	NA	3.857
1014	NA	3.244
1015	NA	3.77
1017	NA	3.738
1020	NA	3.526
1023	NA	3.781
1024	NA	5.979
1025	NA	3.616
1027	NA	3.479
1030	NA	3.439
1032	NA	4.36
1034	NA	3.991
1035	NA	4.735
1036	NA	3.625
1040	NA	3.188
1041	NA	3.129
1042	NA	3.027
1051	NA	3.251
1056	NA	2.985
1058	NA	4.651
1059	NA	3.577
1060	NA	4.094
1062	NA	3.527
1063	NA	3.494
1066	NA	3.192
1067	NA	3.197
1070	NA	3.444
1071	NA	4.633
1072	NA	3.533
1073	NA	4.502
1075	NA	3.999
1077	NA	3.891
1078	NA	3.698
1079	NA	4.167
1081	NA	3.488
1085	NA	4.677
1086	NA	3.998
1089	NA	3.888
1098	NA	4.451
1100	NA	3.161
1101	NA	2.398
1103	NA	2.635
1106	NA	4.461
1107	NA	3.572
1110	NA	4.746
1113	NA	3.335
1114	NA	3.058
1116	NA	3.048
1121	NA	3.706
1123	NA	4.071
1124	NA	4.833
1126	NA	4.125
1127	NA	3.969
1130	NA	3.442
1131	NA	4.064
1132	NA	3.821
1134	NA	3.799
1136	NA	3.701
1138	NA	3.173
1139	NA	4.604
1140	NA	3.743
1141	NA	4.233
1142	NA	3.897
1143	NA	2.886
1144	NA	2.96
1146	NA	2.723
1148	NA	4.206
1150	NA	4.078
1151	NA	3.753
1152	NA	4.091
1156	NA	3.53
1158	NA	3.753
1159	NA	4.308
1160	NA	4.104
1163	NA	3.035
1164	NA	3.346
1166	NA	4.774
1168	NA	4.097
1171	NA	3.955
1172	NA	3.13
1173	NA	3.908
1174	NA	3.787
1176	NA	3.585
1181	NA	2.669
1183	NA	2.755
1185	NA	4.25
1186	NA	4.286
1187	NA	4.111
1189	NA	3.883
1197	NA	3.681
1198	NA	4.306
1199	NA	3.718
1201	NA	3.998
1203	NA	3.964
1204	NA	3.936
1208	NA	4.503
1209	NA	3.747
1210	NA	3.48
1211	NA	3.033
1216	NA	4.68
1217	NA	4.038
1218	NA	3.738
1220	NA	2.852
1223	NA	3.848
1224	NA	4.088
1225	NA	4.609
1226	NA	4.51
1229	NA	3.854
1231	NA	3.867
1233	NA	4.084
1234	NA	3.906
1235	NA	4.102
1238	NA	4.236
1243	NA	3.696
1245	NA	4.552
1247	NA	2.984
1250	NA	3.344
1252	NA	4.731
1253	NA	4.393
1254	NA	4.009
1256	NA	3.605
1257	NA	3.333
1258	NA	3.201
1260	NA	3.971
1261	NA	3.762
1262	NA	4.015
1263	NA	3.653
1264	NA	3.582
1265	NA	3.411
1267	NA	3.164
1269	NA	3.93
1272	NA	3.743
1277	NA	3.562
1278	NA	3.514
1279	NA	4.237
1281	NA	4.796
1285	NA	3.417
1286	NA	3.942
1288	NA	4.68
1289	NA	4.99
1290	NA	4.487
1295	NA	3.682
1296	NA	4.123
1298	NA	4.093
1299	NA	3.785
1300	NA	4.731
1301	NA	4.231
1304	NA	3.859
1306	NA	3.449
1307	NA	3.759
1309	NA	4.02
1310	NA	4.833
1312	NA	4.174
1313	NA	2.325
1314	NA	2.717
1315	NA	3.032
1316	NA	2.634
1320	NA	4.332
1322	NA	2.301
1323	NA	4.317
1324	NA	3.326
1325	NA	2.296
1327	NA	3.983
1330	NA	3.615
1331	NA	3.964
1332	NA	3.814
1334	NA	4.299
1337	NA	3.724
1338	NA	3.634
1339	NA	4.025
1340	NA	4.075
1343	NA	3.475
1347	NA	3.818
1348	NA	4.366
1349	NA	4.131
1351	NA	4.382
1353	NA	4.085
1356	NA	3.831
1357	NA	4.15
1360	NA	3.876
1362	NA	4.671
1363	NA	3.814
1364	NA	3.357
1366	NA	3.919
1367	NA	4.275
1369	NA	3.557
1370	NA	3.743
1374	NA	3.707
1375	NA	4.294
1377	NA	3.728
1382	NA	3.362
1383	NA	3.93
1391	NA	3.179
1392	NA	3.15
1393	NA	3.125
1394	NA	4.085
1395	NA	4.092
1397	NA	4.532
1398	NA	4.141
1401	NA	4.088
1402	NA	4.508
1406	NA	3.652
1411	NA	2.752
1413	NA	4.126
1416	NA	4.679
1418	NA	3.765
1420	NA	4.538
1422	NA	4.489
1423	NA	4.112
1424	NA	3.793
1425	NA	2.667
1426	NA	2.708
1428	NA	3.592
1430	NA	3.606
1433	NA	4.833
1436	NA	3.51
1437	NA	3.935
1439	NA	4.406
1440	NA	4.641
1441	NA	4.373
1442	NA	4.183
1445	NA	3.652
1447	NA	3.666
1449	NA	3.95
1450	NA	4.334
1451	NA	3.808
1452	NA	2.534
1454	NA	2.261
1456	NA	2.48
1457	NA	4.313
1459	NA	3.421
1460	NA	4.149
1462	NA	2.592
1465	NA	2.373
1468	NA	4.461
1471	NA	3.119
1472	NA	3.377
1475	NA	3.744
1477	NA	4.436
1478	NA	3.932
1485	NA	3.635
1490	NA	3.022
1491	NA	3.985
1492	NA	3.866
1496	NA	4.456
1497	NA	3.114
1500	NA	3.748
1502	NA	3.843
1507	NA	3.291
1508	NA	3.439
1510	NA	3.644
1512	NA	2.976
1515	NA	3.065
1516	NA	2.989
1518	NA	2.815
1520	NA	3.474
1522	NA	3.618
1526	NA	2.887
1528	NA	3.986
1529	NA	3.701
1530	NA	3.544
1533	NA	2.714
1537	NA	3.068
1539	NA	4.551
1540	NA	4.101
1542	NA	2.973
1543	NA	2.77
1544	NA	3.407
1546	NA	3.431
1548	NA	3.637
1554	NA	3.794
1555	NA	3.729
1556	NA	3.752
1560	NA	4.018
1561	NA	3.658
1562	NA	2.964
1564	NA	3.751
1567	NA	3.737
1568	NA	4.767
1569	NA	4.416
1571	NA	2.639
1572	NA	2.885
1577	NA	3.038
1578	NA	4.007
1579	NA	4
1581	NA	3.779
1583	NA	3.266
1589	NA	3.629
1590	NA	3.688
1593	NA	3.798
1594	NA	3.305
1596	NA	4.785
1597	NA	3.696
1598	NA	4.505
1600	NA	4.339
1602	NA	3.399
1603	NA	3.045
1605	NA	3.751
1611	NA	3.533
1613	NA	3.34
1616	NA	2.576
1617	NA	3.845
1619	NA	4.079
1620	NA	4.034
1622	NA	2.593
1623	NA	2.918
1624	NA	1.739
1630	NA	4.527
1633	NA	3.165
1634	NA	3.324
1636	NA	3.348
1637	NA	3.175
1638	NA	2.804
1642	NA	4.06
1644	NA	4.356
1645	NA	3.984
1654	NA	3.696
1656	NA	4.819
1658	NA	4.024
1662	NA	4.051
1664	NA	4.135
1665	NA	3.209
1666	NA	3.345
1667	NA	4.843
1672	NA	2.993
1674	NA	1.577
1678	NA	3.797
1679	NA	4.241
1681	NA	3.826
1683	NA	4.449
1684	NA	4.599
1685	NA	4.624
1686	NA	4.037
1688	NA	3.908
1689	NA	4.51
1692	NA	4.079
1693	NA	4.015
1695	NA	3.531
1696	NA	3.68
1698	NA	3.545
1699	NA	3.456
1701	NA	2.599
1704	NA	4.133
1709	NA	2.939
1710	NA	2.994
1713	NA	4.413
1717	NA	3.89
1718	NA	3.755
1720	NA	3.95
1722	NA	3.707
1725	NA	3.949
1726	NA	3.767
1727	NA	4.437
1728	NA	2.934
1730	NA	2.519
1731	NA	2.563
1732	NA	2.386
1734	NA	3.583
1735	NA	3.372
1737	NA	3.313
1738	NA	2.925
1739	NA	2.745
1740	NA	2.749
1742	NA	2.581
1743	NA	4.577
1744	NA	3.77
1745	NA	4.226
1746	NA	3.663
1748	NA	3.731
1749	NA	3.64
1750	NA	2.954
1752	NA	3.319
1758	NA	4.83
1760	NA	2.444
1761	NA	3.22
1762	NA	3.787
1763	NA	3.301
1764	NA	3.082
1767	NA	3.579
1768	NA	4.076
1769	NA	3.482
1770	NA	3.895
1774	NA	2.668
1775	NA	2.63
1778	NA	4.504
1779	NA	3.994
1785	NA	3.513
1786	NA	3.811
1788	NA	3.752
1790	NA	3.897
1793	NA	3.451
1794	NA	3.566
1795	NA	3.214
1796	NA	3.516
1797	NA	3.277
1799	NA	3.47
1800	NA	3.436
1801	NA	3.373
1802	NA	4.02
1803	NA	3.595
1804	NA	3.592
1805	NA	3.782
1806	NA	3.154
1810	NA	2.851
1813	NA	4.454
1816	NA	4.542
1817	NA	4.171
1819	NA	2.733
1821	NA	2.572
1824	NA	2.985
1826	NA	4.879
1827	NA	4.094
1828	NA	4.426
1831	NA	4.336
1833	NA	2.578
1834	NA	2.76
1835	NA	2.491
1836	NA	2.669
1837	NA	2.855
1838	NA	2.625
1843	NA	3.839
1845	NA	1.61
1848	NA	1.618
1850	NA	4.118
1855	NA	3.617
1856	NA	3.939
1857	NA	3.914
1858	NA	3.87
1859	NA	4.374
1860	NA	3.462
1862	NA	5.21
1863	NA	4.396
1864	NA	2.771
1865	NA	3.316
1867	NA	2.697
1868	NA	3.044
1870	NA	3.162
1871	NA	3.188
1872	NA	4.068
1875	NA	4.061
1880	NA	3.615
1883	NA	2.513
1885	NA	4.846
1889	NA	3.852
1890	NA	3.594
1891	NA	3.446
1893	NA	3.227
1895	NA	3.301
1896	NA	3.258
1899	NA	4.113
1901	NA	3.77
1902	NA	4.12
1903	NA	2.985
1905	NA	2.822
1906	NA	3.322
1911	NA	3.386
1913	NA	3.61
1914	NA	3.091
1915	NA	3.247
1916	NA	2.574
1917	NA	3.518
1920	NA	1.976
1922	NA	3.863
1923	NA	3.345
1924	NA	3.899
1925	NA	4.751
1926	NA	3.676
1928	NA	2.899
1929	NA	3.047
1930	NA	3.149
1931	NA	2.812
1932	NA	2.551
1933	NA	3.021
1937	NA	4.617
1938	NA	4.034
1941	NA	3.851
1945	NA	3.906
1947	NA	4.203
1950	NA	3.603
1951	NA	3.37
1953	NA	4.269
1956	NA	5.073
1957	NA	3.975
1958	NA	3.21
1959	NA	2.663
1960	NA	2.739
1962	NA	2.188
1965	NA	4.054
1966	NA	3.256
1968	NA	3.56
1971	NA	3.496
1973	NA	4.282
1976	NA	4.381
1977	NA	4.5
1979	NA	3.201
1980	NA	4.136
1982	NA	2.969
1983	NA	3.003
1985	NA	2.597
1986	NA	2.582
1990	NA	3.51
1995	NA	3.155
1997	NA	3.781
1998	NA	3.734
2002	NA	2.242
2003	NA	3.203
2010	NA	4.149
2013	NA	3.436
2017	NA	4.793
2021	NA	3.041
2022	NA	2.887
2026	NA	3.149
2028	NA	4.322
2031	NA	3.445
2032	NA	3.717
2033	NA	3.16
2034	NA	2.703
2036	NA	3.624
2039	NA	2.849
2042	NA	3.895
2043	NA	4.873
2044	NA	4.566
2046	NA	3.169
2048	NA	3.247
2050	NA	2.926
2053	NA	4.713
2054	NA	3.944
2057	NA	4.128
2060	NA	4.155
2062	NA	2.33
2063	NA	3.293
2065	NA	4.242
2069	NA	3.044
2071	NA	3.741
2074	NA	3.905
2077	NA	4.094
2083	NA	3.414
2085	NA	3.848
2093	NA	4.203
2095	NA	3.127
2099	NA	3.009
2101	NA	4.178
2106	NA	3.919
2108	NA	2.56
2110	NA	2.4
2111	NA	2.333
2114	NA	3.54
2116	NA	3.371
2120	NA	3.449
2126	NA	3.768
2127	NA	4.436
2128	NA	4.68
2129	NA	4.882
2131	NA	4.103
2133	NA	3.527
2134	NA	3.93
2135	NA	3.591
2137	NA	4.026
2138	NA	4.008
2140	NA	3.636
2142	NA	2.662
2143	NA	2.579
2147	NA	2.746
2149	NA	4.396
2151	NA	4.035
2152	NA	4.677
2154	NA	3.564
2155	NA	3.931
2156	NA	3.142
2158	NA	3.988
2159	NA	3.465
2160	NA	3.216
2161	NA	3.926
2168	NA	4.335
2169	NA	3.984
2173	NA	3.591
2174	NA	5.696
2177	NA	3.898
2178	NA	3.838
2182	NA	4.427
2185	NA	4.337
2186	NA	3.319
2187	NA	3.924
2189	NA	3.601
2190	NA	3.831
2191	NA	5.384
2193	NA	4.167
2194	NA	4.303
2197	NA	3.458
2200	NA	3.511
2201	NA	3.779
2204	NA	4.001
2206	NA	3.986
2209	NA	3.444
2211	NA	4.144
2214	NA	3.51
2216	NA	3.685
2219	NA	3.613
2220	NA	2.856
2223	NA	2.712
2224	NA	2.265
2225	NA	2.914
2227	NA	4.713
2230	NA	4.181
2237	NA	4.667
2241	NA	3.273
2244	NA	3.155
2245	NA	3.347
2246	NA	4.323
2248	NA	4.076
2249	NA	4.326
2254	NA	4.293
2255	NA	3.524
2256	NA	3.855
2257	NA	4.078
2258	NA	3.99
2262	NA	3.211
2265	NA	4.338
2267	NA	3.678
2268	NA	3.874
2269	NA	4.143
2270	NA	3.691
2271	NA	3.593
2273	NA	4.071
2276	NA	4.204
2278	NA	3.765
2279	NA	3.816
2280	NA	3.657
2283	NA	4.417
2285	NA	3.451
2290	NA	4.873
2292	NA	4.833
2293	NA	3.621
2294	NA	4.24
2295	NA	4.049
2296	NA	2.764
2298	NA	3.986
2300	NA	4.271
2301	NA	4.257
2306	NA	3.722
2312	NA	4.399
2313	NA	3.663
2320	NA	2.853
2321	NA	3.257
2323	NA	3.82
2324	NA	4.368
2325	NA	4.363
2326	NA	4.585
2328	NA	4.186
2331	NA	3.833
2335	NA	4.097
2336	NA	4.618
2337	NA	5.295
2342	NA	3.342
2343	NA	2.321
2345	NA	2.374
2346	NA	4.579
2347	NA	4.379
2349	NA	4.075
2353	NA	4.061
2354	NA	3.451
2355	NA	3.838
2356	NA	3.684
2357	NA	4.531
2361	NA	3.869
2367	NA	3.838
2370	NA	5.019
2371	NA	3.549
2372	NA	4.21
2373	NA	3.281
2376	NA	3.839
2378	NA	3.895
2379	NA	4.704
2380	NA	3.902
2382	NA	3.789
2384	NA	3.486
2387	NA	3.953
2389	NA	4.086
2390	NA	3.73
2393	NA	3.561
2394	NA	4.088
2395	NA	3.644
2396	NA	4.917
2398	NA	4.704
2399	NA	3.984
2403	NA	3.628
2406	NA	3.689
2408	NA	4.712
2411	NA	2.411
2412	NA	1.276
2416	NA	3.659
2417	NA	3.841
2418	NA	4.584
2419	NA	3.86
2420	NA	3.408
2421	NA	3.384
2424	NA	3.886
2425	NA	4.1
2427	NA	3.665
2428	NA	4.291
2432	NA	3.657
2433	NA	3.407
2434	NA	3.825
2435	NA	4.687
2437	NA	4.863
2439	NA	3.907
2442	NA	3.952
2443	NA	3.414
2444	NA	4.508
2446	NA	4.253
2448	NA	3.532
2449	NA	5.34
2451	NA	3.441
2452	NA	3.067
2453	NA	3.158
2454	NA	3.332
2460	NA	3.877
2461	NA	4.219
2462	NA	3.758
2463	NA	4.115
2464	NA	4.262
2468	NA	3.576
2469	NA	4.074
2470	NA	4.3
2471	NA	3.875
2473	NA	2.784
2475	NA	2.893
2477	NA	4.037
2478	NA	3.648
2479	NA	4.25
2480	NA	3.73
2481	NA	2.377
2482	NA	3.921
2483	NA	3.521
2484	NA	2.878
2487	NA	4.394
2489	NA	3.905
2490	NA	3.711
2492	NA	3.487
2493	NA	4.548
2498	NA	3.855
2501	NA	3.292
2502	NA	2.87
2503	NA	2.451
2504	NA	2.661
2507	NA	4.524
2511	NA	3.418
2512	NA	3.707
2513	NA	4.354
2516	NA	4.112
2517	NA	4.19
2519	NA	4.106
2520	NA	3.906
2522	NA	3.458
2523	NA	3.904
2524	NA	4.069
2526	NA	2.909
2528	NA	4.381
2531	NA	4.388
2532	NA	4.204
2533	NA	3.456
2534	NA	4.151
2536	NA	4.205
2537	NA	3.898
2541	NA	3.23
2542	NA	3.13
2546	NA	3.946
2547	NA	4.068
2548	NA	5.639
2550	NA	4.107
2552	NA	4.576
2556	NA	4.23
2558	NA	3.482
2559	NA	2.831
2560	NA	2.883
2562	NA	2.731
2563	NA	3.806
2564	NA	4.446
2565	NA	3.551
2567	NA	3.927
2568	NA	2.989
2570	NA	3.249
2571	NA	2.998
2573	NA	4.379
2575	NA	3.62
2576	NA	3.727
2580	NA	4.025
2581	NA	4.231
2584	NA	3.833
2585	NA	4.581
2586	NA	3.767
2587	NA	3.874
2595	NA	4.39
2598	NA	4.472
2600	NA	4.007
2603	NA	3.545
2605	NA	3.942
2607	NA	4.019
2609	NA	3.455
2610	NA	4.679
2611	NA	3.776
2612	NA	4.52
2613	NA	4.343
2614	NA	3.925
2616	NA	4.098
2617	NA	2.314
2618	NA	3.156
2620	NA	3.046
2621	NA	3.064
2624	NA	4.218
2629	NA	4.154
2631	NA	4.242
2633	NA	4.234
2635	NA	4.981
2639	NA	3.751
2641	NA	3.921
2642	NA	3.58
2644	NA	4.179
2645	NA	3.711
2646	NA	4.13
2647	NA	3.637
2648	NA	3.065
2649	NA	3.282
2652	NA	3.6
2653	NA	4.293
2658	NA	2.802
2659	NA	2.795
2661	NA	2.876
2663	NA	2.991
2665	NA	4.944
2667	NA	4.652
2669	NA	3.654
2671	NA	3.212
2674	NA	4.238
2676	NA	3.954
2677	NA	4.196
2681	NA	4.152
2683	NA	4.32
2685	NA	4.353
2686	NA	4.321
2690	NA	3.571
2693	NA	4.259
2694	NA	3.735
2695	NA	4.288
2697	NA	3.495
2698	NA	3.19
2699	NA	4.002
2700	NA	3.838
2706	NA	3.096
2717	NA	3.699
2719	NA	3.652
2723	NA	3.951
2725	NA	4.064
2727	NA	3.353
2729	NA	3.127
2732	NA	2.93
2733	NA	4.975
2736	NA	3.834
2737	NA	3.179
2740	NA	3.651
2742	NA	5.397
2743	NA	3.803
2745	NA	3.668
2746	NA	3.987
2747	NA	2.813
2749	NA	3.941
2750	NA	4.029
2753	NA	4.388
2759	NA	3.917
2760	NA	4.507
2762	NA	3.894
2767	NA	4.15
2769	NA	4.87
2771	NA	4.268
2773	NA	4.04
2780	NA	4.711
2781	NA	4.276
2782	NA	3.53
2785	NA	4.196
2786	NA	4.295
2790	NA	4.68
2793	NA	4.165
2794	NA	3.645
2796	NA	3.488
2798	NA	4.391
2801	NA	3.57
2804	NA	3.034
2805	NA	2.849
2806	NA	3.099
2808	NA	3.375
2810	NA	3.664
2814	NA	2.34
2816	NA	4.221
2819	NA	4.198
2820	NA	3.685
2823	NA	3.018
2824	NA	2.848
2825	NA	3.437
2826	NA	2.987
2830	NA	4.439
2831	NA	3.568
2832	NA	3.283
2833	NA	3.17
2834	NA	3.299
2835	NA	3.137
2836	NA	3.869
2840	NA	4.02
2841	NA	3.619
2843	NA	3.549
2846	NA	4.488
2847	NA	4.398
2848	NA	3.646
2849	NA	3.699
2852	NA	3.575
2855	NA	3.841
2858	NA	4.106
2859	NA	3.54
2866	NA	4.245
2869	NA	3.837
2871	NA	4.237
2872	NA	4.216
2873	NA	4.68
2876	NA	4.528
2877	NA	4.28
2878	NA	4.362
2880	NA	4.873
2882	NA	3.657
2884	NA	3.732
2885	NA	4.261
2887	NA	4.486
2888	NA	3.603
2889	NA	5.086
2892	NA	4.101
2893	NA	3.821
2895	NA	3.443
2897	NA	3.309
2901	NA	4.657
2902	NA	3.489
2904	NA	3.299
2906	NA	2.921
2912	NA	3.045
2914	NA	3.115
2921	NA	3.728
2922	NA	3.862
2923	NA	3.49
2925	NA	3.929
2928	NA	3.918
2929	NA	3.832
2931	NA	2.706
2934	NA	2.908
2940	NA	4.242
2942	NA	3.944
2944	NA	3.752
2946	NA	4.091
2947	NA	3.857
2948	NA	4.966
2949	NA	4.679
2950	NA	2.939
2953	NA	3.234
2954	NA	2.888
2962	NA	3.678
2963	NA	4.2
2973	NA	3.981
2975	NA	4.963
2978	NA	4.319
2979	NA	4.387
2982	NA	3.91
2985	NA	3.653
2986	NA	4.205
